Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Atlanta Hawks,35.5,46.5,.433,-0.13,0.07,-2.43,26-34,10-12,44-38,28-54,10.1%,,NA,NA,NA,NA,NA,NA,0.1,10.1,NA,,NA,0.1,12.7,42.6,44.5,NA,,
11,Brooklyn Nets,34.6,47.4,.422,0.40,-1.29,-1.75,24-36,11-11,44-38,27-55,9.4%,,NA,NA,NA,NA,NA,NA,0.1,9.3,NA,,NA,0.1,12.8,33.4,53.7,NA,,
12,Toronto Raptors,31.3,50.7,.382,0.04,-0.41,-3.32,22-38,9-13,40-42,24-58,0.9%,,NA,NA,NA,NA,NA,NA,NA,0.9,NA,,NA,NA,0.7,4.7,94.7,NA,,
13,Charlotte Hornets,19.9,62.1,.242,0.01,0.80,-10.48,15-45,5-17,28-54,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,15.7,66.3,.192,0.28,-0.26,-8.40,9-50,7-16,25-57,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,15.2,66.8,.185,0.44,-0.62,-9.56,9-51,6-16,23-59,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.9,25.1,.694,-0.19,-0.03,6.86,42-18,15-7,64-18,48-34,100.0%,45.1%,44.5,31.3,17.5,6.2,0.5,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.3%,11.1%
2,Oklahoma City Thunder,57.1,24.9,.696,-0.15,-0.28,7.77,41-18,16-7,63-19,48-34,100.0%,44.7%,44.2,34.7,15.2,5.6,0.3,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,36.8%,16.4%
3,Denver Nuggets,55.2,26.8,.673,0.04,-0.28,4.30,42-19,13-8,62-20,47-35,100.0%,10.2%,10,22.1,43.2,22.5,2.1,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,10.3%,2.9%
4,Los Angeles Clippers,52.8,29.2,.644,-0.16,0.39,4.74,38-20,15-9,60-22,44-38,99.9%,96.8%,1.3,11.8,22.3,50.7,11.5,1.7,0.4,0.2,NA,99.3,0.5,0.2,0.1,NA,,NA,11.2%,3.3%
5,New Orleans Pelicans,48.7,33.3,.594,-0.15,0.22,4.39,36-25,13-8,56-26,40-42,96.1%,83.1%,NA,0.2,1.6,12.1,52.2,18.2,7.9,4,NA,84.2,8.8,4.4,2,0.6,,NA,7.6%,2.1%
6,Sacramento Kings,46.3,35.7,.565,0.60,0.22,0.92,34-25,12-11,55-27,38-44,76.4%,1.9%,NA,NA,0.1,1.4,11.5,29.6,19.1,14.7,NA,42.6,22.8,17.9,12.1,4.1,0.5,NA,1.0%,0.2%
7,Dallas Mavericks,45.8,36.2,.559,0.26,-0.44,1.05,34-26,12-10,55-27,37-45,70.7%,16.9%,NA,NA,NA,0.6,11.1,19.2,22,17.8,NA,30.9,23.3,21.7,17.1,6.4,0.7,NA,0.9%,0.2%
8,Golden State Warriors,45.6,36.4,.556,0.42,-0.88,2.69,32-27,14-9,53-29,37-45,66.1%,0.6%,NA,NA,NA,0.4,5.7,14.7,22.6,22.6,NA,20.8,20.7,22.6,24.1,11.4,0.4,NA,2.4%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Phoenix Suns,45.2,36.8,.551,-1.10,2.81,1.76,35-25,10-12,53-29,38-44,61.6%,0.6%,NA,NA,NA,0.4,5,14.8,21.1,20.3,NA,20.2,19.3,22.9,23.4,13.1,1.2,NA,1.5%,0.2%
10,Los Angeles Lakers,42.4,39.6,.517,0.26,1.03,-0.27,33-29,9-11,50-32,35-47,26.2%,0.1%,NA,NA,NA,NA,0.3,1.7,6.8,17.5,NA,2.0,4.6,9.9,19.8,53.1,10.6,NA,0.2%,
11,Houston Rockets,38.2,43.8,.466,0.61,-1.48,0.41,26-34,12-10,46-36,29-53,3.0%,,NA,NA,NA,NA,NA,NA,0.1,2.9,NA,,0.1,0.4,1.5,11.1,87.0,NA,,
12,Utah Jazz,34.9,47.1,.426,0.05,2.04,-2.91,27-34,8-13,43-39,28-54,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
13,Memphis Grizzlies,27.6,54.4,.337,0.67,-0.69,-6.04,20-41,8-13,36-46,21-61,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,23.1,58.9,.281,0.27,1.69,-7.83,17-42,6-17,31-51,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.2,63.8,.222,0.56,0.99,-7.74,12-48,6-16,26-56,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
