Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
6,New Orleans Pelicans,44.0,38.0,.536,-0.03,-0.44,1.20,12-10,32-28,59-23,31-51,68.7%,22.3%,0.3,1.8,6,9.7,11.1,13.5,13.6,12.7,NA,42.4,13.3,13.2,11.9,11,8.2,NA,3.4%,0.8%
7,Los Angeles Clippers,44.0,38.0,.536,-1.27,-0.04,2.28,10-10,34-28,58-24,29-53,68.3%,30.2%,0.2,2.2,6.3,9.7,12.1,12,13.7,12.2,NA,42.4,12.5,13.3,12.4,10.9,8.5,NA,4.9%,1.2%
8,Golden State Warriors,43.7,38.3,.533,1.11,-0.83,1.63,10-11,34-27,57-25,29-53,66.8%,26.6%,0.1,1.8,5.6,9,10.7,12.7,13.5,13.4,NA,40.0,13.7,12.9,11.9,11.7,10.0,NA,3.8%,1.0%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Phoenix Suns,42.1,39.9,.513,-2.63,0.40,-0.01,12-9,30-31,57-25,27-55,47.8%,15.0%,0.1,0.9,2.6,4.6,6.9,8.8,10.6,13.3,NA,23.9,10.9,12.2,15,16.6,21.5,NA,1.3%,0.2%
10,Sacramento Kings,42.1,39.9,.513,0.38,0.05,-0.36,11-8,31-32,55-27,28-54,47.4%,14.1%,0.1,0.8,2.7,4.9,7,8.7,10.7,12.6,NA,24.1,9.9,13,14.8,17.6,20.6,NA,1.4%,0.2%
11,Los Angeles Lakers,41.9,40.1,.511,-0.08,0.18,-0.86,13-9,29-31,56-26,29-53,46.0%,14.1%,0.1,0.8,2.3,4.6,6.4,8.5,10.2,13,NA,22.7,10.6,12.6,15.3,17.7,21.1,NA,1.0%,0.2%
12,Memphis Grizzlies,27.4,54.6,.334,-2.06,0.71,-7.06,6-14,21-41,43-39,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
13,Portland Trail Blazers,26.6,55.4,.324,-1.20,0.78,-7.80,6-14,21-41,39-43,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Utah Jazz,24.7,57.3,.301,-1.03,1.00,-9.51,7-14,18-43,40-42,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,21.4,60.6,.261,1.93,-0.04,-10.27,3-17,18-44,36-46,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
