Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
4,Phoenix Suns,42.9,39.1,.524,-0.02,0.22,1.44,38-35,5-4,47-35,38-44,91.8%,0.2%,NA,NA,0.2,44.8,21.8,13.2,7.3,4.6,NA,79.9,8.2,5.4,3.5,1.6,1.4,NA,9.6%,2.8%
5,Los Angeles Clippers,42.7,39.3,.521,-0.36,1.23,0.18,39-35,4-4,47-35,39-43,84.6%,,NA,NA,NA,24.3,24.3,17.4,10.7,7.9,NA,66.1,12.8,9.1,6.1,3.2,2.7,NA,4.2%,1.1%
6,Golden State Warriors,42.7,39.3,.521,-0.06,-0.67,0.45,39-36,4-3,46-36,39-43,87.6%,,NA,NA,NA,19.7,26,23.5,10.9,7.5,NA,69.2,13.6,8.6,5,2.6,1.0,NA,5.4%,1.4%
7,Minnesota Timberwolves,41.0,41.0,.500,-0.10,-0.80,-0.35,37-37,4-4,45-37,37-45,57.8%,,NA,NA,NA,3.5,8.7,13.7,17.4,14.6,NA,25.8,18.7,16.7,14,11.7,13.1,NA,2.3%,0.5%
8,New Orleans Pelicans,40.4,41.6,.493,-0.40,1.18,0.86,36-37,4-5,45-37,36-46,39.6%,,NA,NA,NA,2.9,5.1,7.3,11.3,13.1,NA,15.3,9.8,11.8,13.8,14.2,35.2,NA,2.6%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,41.0,41.0,.500,-0.06,-0.68,-0.21,37-37,4-4,45-37,37-45,47.6%,,NA,NA,NA,2.6,6.7,10.4,14.1,13.9,NA,19.7,14,15.2,15.4,15.2,20.6,NA,1.8%,0.3%
10,Oklahoma City Thunder,40.6,41.4,.495,0.02,-1.55,1.09,36-38,5-3,44-38,36-46,40.3%,,NA,NA,NA,1.2,4.1,6.9,12.3,15.8,NA,12.2,10.3,13.4,16.4,18.5,29.3,NA,3.0%,0.9%
11,Dallas Mavericks,40.2,41.8,.491,-0.11,-1.26,0.24,36-38,4-4,44-38,36-46,34.7%,,NA,NA,NA,0.7,2.5,5.2,11.4,14.9,NA,8.4,8.9,13.7,17.5,19.5,32.0,NA,1.8%,0.3%
12,Utah Jazz,39.2,42.8,.478,-0.15,0.50,-0.59,35-38,4-5,44-38,35-47,15.9%,,NA,NA,NA,0.2,0.9,2.4,4.7,7.6,NA,3.5,3.9,6,8.1,13,65.5,NA,0.4%,0.1%
13,Portland Trail Blazers,36.0,46.0,.439,-0.05,0.07,-2.08,32-41,4-5,41-41,32-50,0.2%,,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,,NA,0.1,0.2,0.5,99.3,NA,,
14,San Antonio Spurs,20.6,61.4,.252,0.16,0.88,-9.88,19-55,2-6,26-56,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Houston Rockets,20.3,61.7,.247,0.28,-0.18,-7.91,18-56,2-6,26-56,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
