Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
12,Washington Wizards,37.7,44.3,.460,0.75,-0.70,-0.67,18-25,20-19,50-32,27-55,14.7%,8.1%,NA,NA,NA,0.1,0.4,1.2,4.5,8.5,NA,1.7,3.4,6.4,10.7,16.9,60.9,NA,0.2%,0.1%
13,Orlando Magic,30.9,51.1,.377,0.00,0.39,-3.79,16-28,15-23,42-40,20-62,0.2%,,NA,NA,NA,NA,NA,NA,NA,0.2,NA,,NA,NA,0.2,0.6,99.2,NA,,
14,Detroit Pistons,24.1,57.9,.293,0.88,-0.40,-6.51,12-35,12-23,34-48,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,24.5,57.5,.299,0.66,-0.11,-6.00,11-33,14-24,36-46,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Memphis Grizzlies,54.3,27.7,.662,-0.33,-0.22,5.03,29-13,25-15,65-17,42-40,100.0%,88.3%,55.5,34,8.5,1.7,0.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.2%,17.2%
2,Denver Nuggets,53.0,29.0,.646,-0.41,0.10,3.57,30-13,23-16,63-19,41-41,100.0%,99.4%,38.1,44.6,13.8,2.9,0.5,0.1,NA,NA,NA,99.9,NA,NA,NA,NA,,NA,20.0%,9.0%
3,New Orleans Pelicans,49.5,32.5,.603,-0.26,-0.17,3.81,26-17,23-16,62-20,39-43,99.6%,11.5%,5.8,16.7,48.8,19.2,5.8,2.3,0.7,0.4,NA,98.5,0.9,0.4,0.1,NA,0.1,NA,19.7%,9.0%
4,Sacramento Kings,46.0,36.0,.561,-0.64,0.17,2.32,24-18,22-18,57-25,33-49,94.1%,76.8%,0.6,4.1,19.4,36.7,16.4,8.8,5,3.1,NA,86.0,5.5,3.4,2.5,1.4,1.2,NA,10.2%,3.9%
5,Dallas Mavericks,43.3,38.7,.528,0.14,-0.31,0.49,24-21,19-18,54-28,32-50,78.5%,0.2%,0.1,0.3,3.8,12.9,22.4,17.5,12,9.5,NA,57.0,14.3,9.5,7.6,5.2,6.5,NA,3.5%,0.9%
6,Phoenix Suns,41.5,40.5,.506,0.21,-0.03,1.33,21-23,21-17,53-29,29-53,62.8%,15.5%,NA,0.1,2,8,11.7,13.5,14.6,12.9,NA,35.3,14.3,13.2,11.2,9.6,16.5,NA,4.0%,1.4%
7,Oklahoma City Thunder,41.5,40.5,.506,0.38,-0.41,1.13,21-23,20-18,52-30,30-52,59.9%,0.3%,NA,0.1,1.1,5.5,12.5,14.1,13.7,13,NA,33.2,13.7,12.8,11.6,10,18.6,NA,3.6%,1.4%
8,Portland Trail Blazers,41.0,41.0,.500,-0.26,0.27,0.46,21-22,20-19,52-30,30-52,51.5%,0.2%,NA,NA,1.1,4.1,9,12.4,13,11.9,NA,26.6,12.4,12.7,12.2,11.6,24.6,NA,2.2%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Utah Jazz,40.9,41.1,.499,0.06,-0.11,0.78,22-24,19-17,52-30,31-51,52.5%,0.1%,NA,NA,0.7,4,8.4,11.8,13.8,13.8,NA,24.9,12.8,13.8,12.9,12.2,23.4,NA,2.6%,0.7%
10,Golden State Warriors,39.0,43.0,.476,-0.37,0.56,-0.97,21-22,18-21,50-32,28-54,28.6%,3.6%,NA,NA,0.4,1.5,3.7,5.5,7.8,9.8,NA,11.1,7.5,9.1,12,13.2,47.1,NA,0.6%,0.1%
11,Minnesota Timberwolves,39.7,42.3,.484,-0.40,0.46,-0.80,22-22,18-20,50-32,28-54,34.4%,0.1%,NA,NA,0.3,1.7,5.2,6.8,9.1,11.4,NA,14.0,8.9,11.1,12.8,14.1,39.1,NA,0.9%,0.1%
12,Los Angeles Clippers,39.4,42.6,.481,-0.74,0.77,-1.29,23-22,16-21,51-31,30-52,28.8%,3.5%,NA,NA,0.3,1.7,3.5,5.6,7.7,10,NA,11.1,7.6,10.3,11.9,14.2,44.8,NA,0.5%,0.1%
13,Los Angeles Lakers,37.0,45.0,.451,-0.14,0.31,-1.37,19-24,18-21,50-32,27-55,9.3%,0.7%,NA,NA,NA,0.3,0.8,1.3,2.6,4.3,NA,2.4,2.1,3.6,5.3,8.4,78.1,NA,0.2%,
14,Houston Rockets,21.8,60.2,.266,0.29,0.39,-7.57,10-33,12-27,33-49,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,23.5,58.5,.287,0.57,0.07,-8.55,13-31,11-27,35-47,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
