Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
4,Los Angeles Clippers,50.5,31.5,.615,-0.41,0.04,4.62,22-13,28-19,62-20,36-46,98.7%,90.7%,1.9,8.6,18.7,34.3,21.1,8.8,3.4,1.9,NA,93.4,4.1,1.6,0.7,0.2,,NA,11.0%,3.2%
5,New Orleans Pelicans,48.4,33.6,.590,-0.32,-0.03,3.84,22-15,26-19,60-22,36-46,94.2%,57.4%,0.5,2.6,8.3,19.3,27.7,20.4,10.1,5.4,NA,78.7,11.5,6.1,2.5,0.9,0.2,NA,6.9%,1.6%
6,Houston Rockets,45.7,36.3,.557,0.35,-0.57,2.94,18-16,28-20,57-25,34-48,80.2%,24.0%,NA,0.5,1.9,7.1,16,22.2,18.9,13.5,NA,47.8,19.5,15,9.9,5.6,2.3,NA,3.6%,0.6%
7,Dallas Mavericks,45.4,36.6,.553,-0.86,0.58,1.33,22-15,23-22,58-24,32-50,76.1%,18.7%,NA,0.4,1.5,5.2,13.3,20.2,20.4,15.2,NA,40.5,22.5,18.6,11.4,5,1.9,NA,1.6%,0.3%
8,Sacramento Kings,44.1,37.9,.538,0.47,0.30,0.24,21-14,23-24,56-26,31-51,61.9%,6.1%,NA,0.1,0.6,2.3,7.2,14.5,19.2,18,NA,24.7,20,21.9,17.9,10.4,5.1,NA,0.7%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,41.9,40.1,.511,0.94,-0.81,1.13,17-19,25-21,54-28,29-53,43.6%,1.9%,NA,NA,0.1,0.7,2,7.2,14.8,18.8,NA,9.9,11.9,17.6,21.7,20.9,18.0,NA,1.0%,0.2%
10,Phoenix Suns,40.2,41.8,.490,-1.76,1.15,-0.20,19-17,21-25,52-30,28-54,24.6%,0.6%,NA,NA,NA,0.2,0.9,2.6,6.9,14,NA,3.7,5.3,10.2,18.1,25.9,36.7,NA,0.3%,
11,Los Angeles Lakers,39.6,42.4,.483,0.43,0.25,-0.71,18-19,22-23,52-30,27-55,20.4%,0.6%,NA,NA,NA,0.1,0.6,1.7,5.6,12.4,NA,2.3,4.1,8.7,17,28.1,39.7,NA,0.2%,
12,Utah Jazz,33.8,48.2,.413,-0.22,1.11,-4.35,17-20,17-28,47-35,24-58,0.6%,,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,,0.1,0.2,0.7,2.7,96.3,NA,,
13,Memphis Grizzlies,30.0,52.0,.365,0.09,0.26,-5.57,13-23,17-29,43-39,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.2,99.7,NA,,
14,Portland Trail Blazers,23.1,58.9,.282,-0.82,1.63,-8.19,10-25,13-34,34-48,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,17.5,64.5,.213,1.25,0.25,-10.12,5-30,12-35,31-51,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
