Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
14,Chicago Bulls,29.9,50.1,.373,-0.92,0.16,-9.63,2-5,28-45,47-33,15-65,4.5%,1.8%,NA,NA,NA,0.1,0.3,0.4,1.3,2.5,NA,0.7,1.2,2.1,3.8,5.5,86.7,NA,,
15,Washington Wizards,30.0,50.0,.374,-1.15,0.49,-11.35,1-4,29-46,48-32,14-66,4.7%,,NA,NA,NA,NA,0.2,0.6,1.5,2.5,NA,0.8,1.1,2.3,4.1,6.1,85.5,NA,,
1,Los Angeles Clippers,50.2,29.8,.627,1.24,-0.05,13.44,3-2,47-28,65-15,34-46,99.0%,61.9%,31.5,25.8,17.4,11.3,6.3,3.7,1.9,1,NA,96.1,2,1,0.5,0.2,0.2,NA,28.2%,15.4%
2,Denver Nuggets,50.0,30.0,.625,-1.34,0.24,8.52,6-1,44-29,65-15,31-49,98.8%,54.8%,29.2,25.2,19,12.5,6.6,3.4,1.7,1.1,NA,95.9,2,1.1,0.5,0.2,0.3,NA,20.7%,10.5%
3,Minnesota Timberwolves,49.0,31.0,.613,2.19,0.05,11.79,3-2,46-29,64-16,34-46,98.3%,44.1%,22.7,21.4,21.1,14.4,8.7,5.4,2.9,1.7,NA,93.7,2.9,1.6,0.9,0.4,0.4,NA,23.3%,12.3%
4,Golden State Warriors,47.5,32.5,.593,-0.78,0.57,6.88,5-1,42-32,62-18,32-48,95.5%,28.9%,12.4,16.5,19.3,18.6,13,7.5,4.8,3.4,NA,87.3,5.3,3.2,1.9,0.9,1.3,NA,12.8%,5.5%
5,Los Angeles Lakers,42.9,37.1,.537,7.11,0.00,3.27,3-3,40-34,57-23,27-53,73.6%,5.7%,1.8,3.7,6.4,10.9,14.5,14.4,11.9,10.1,NA,51.7,12.3,10.1,8.1,6.6,11.3,NA,4.5%,1.7%
6,Dallas Mavericks,42.4,37.6,.529,-3.52,0.57,1.48,4-1,38-37,60-20,25-55,69.8%,59.2%,1.2,3.3,6.7,10.5,14.2,13.6,11.3,9.1,NA,49.4,11.4,10,8.2,6.7,14.3,NA,2.9%,0.9%
7,Phoenix Suns,40.7,39.3,.508,2.64,0.38,2.14,2-4,39-35,57-23,23-57,53.8%,1.8%,0.4,1.4,2.9,5.4,8.3,11.6,12.4,11.3,NA,30.0,11.9,11.8,10.9,10,25.3,NA,2.6%,0.8%
8,Sacramento Kings,40.2,39.8,.503,2.49,0.61,1.29,2-3,38-37,56-24,25-55,49.6%,1.6%,0.3,1.1,2.4,4.9,7.7,9.9,11.8,11.6,NA,26.2,11.5,12.4,11.4,10.1,28.4,NA,1.9%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Portland Trail Blazers,39.5,40.5,.493,3.69,0.41,-0.64,3-3,36-38,55-25,22-58,42.2%,0.9%,0.2,0.7,1.5,3.6,6.1,8.5,10.2,11.6,NA,20.5,10.5,11.1,11.5,11.3,35.0,NA,1.1%,0.3%
10,San Antonio Spurs,38.4,41.6,.479,3.36,0.31,-2.84,3-2,35-40,55-25,22-58,33.0%,16.7%,0.1,0.4,1.3,2.8,4.7,6.4,7.9,9.5,NA,15.7,7.8,9.1,11,11,45.5,NA,0.7%,0.2%
11,Houston Rockets,37.6,42.4,.470,1.20,0.27,-2.40,2-3,36-39,52-28,22-58,27.3%,13.3%,0.1,0.3,0.8,2,3.5,5,6.9,8.8,NA,11.6,6.8,8.1,9.5,11.1,52.9,NA,0.4%,0.1%
12,New Orleans Pelicans,37.0,43.0,.462,-1.34,0.85,-4.18,4-2,33-41,53-27,22-58,21.6%,10.7%,NA,0.2,0.6,1.3,3.1,3.7,5.6,7,NA,9.0,5.8,7,8.6,10.4,59.3,NA,0.3%,
13,Oklahoma City Thunder,36.8,43.2,.460,-2.18,1.02,-2.85,3-3,34-40,55-25,22-58,20.3%,0.3%,NA,0.1,0.4,1.1,1.9,3.6,5.6,7.5,NA,7.2,5.2,7.1,8.5,10.7,61.3,NA,0.4%,0.1%
14,Utah Jazz,36.4,43.6,.454,4.94,0.34,-2.20,2-5,34-39,51-29,22-58,17.3%,0.1%,NA,NA,0.2,0.8,1.5,3.2,5.1,6.4,NA,5.8,4.6,6.1,8.4,10.1,65.0,NA,0.3%,0.1%
15,Memphis Grizzlies,26.9,53.1,.337,-1.40,1.24,-11.23,0-6,27-47,43-37,11-69,0.1%,0.1%,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,0.1,0.1,0.2,99.5,NA,,
