Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Orlando Magic,41.1,38.9,.513,-1.62,0.47,0.38,7-5,34-34,57-23,26-54,51.7%,22.1%,NA,0.5,2.6,5.4,7.5,10.2,11.9,13.5,NA,26.2,12.2,13.5,14.8,15.3,18.1,NA,0.6%,0.2%
11,Toronto Raptors,39.2,40.8,.490,2.76,0.22,0.35,5-7,34-34,54-26,25-55,34.6%,,NA,0.1,0.8,2.1,3.9,5.8,9.5,12.4,NA,12.8,8.9,10.8,14.4,18.6,34.5,NA,0.4%,0.1%
12,Chicago Bulls,32.8,47.2,.410,0.40,0.50,-3.52,4-9,29-38,47-33,19-61,2.8%,0.2%,NA,NA,NA,0.1,0.1,0.2,0.8,1.6,NA,0.4,0.6,1.3,2.5,5.6,89.7,NA,,
13,Detroit Pistons,29.0,51.0,.363,-0.29,0.69,-5.13,2-11,27-40,44-36,15-65,0.2%,,NA,NA,NA,NA,NA,NA,0.1,0.2,NA,,0.1,0.1,0.3,1,98.5,NA,,
14,Washington Wizards,26.9,53.1,.336,1.09,0.53,-7.74,2-10,25-43,42-38,11-69,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,NA,0.4,99.6,NA,,
15,Charlotte Hornets,26.7,53.3,.334,0.07,0.92,-9.02,3-8,24-45,43-37,13-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.3,99.6,NA,,
1,Minnesota Timberwolves,51.5,28.5,.644,0.97,-0.86,7.51,8-3,44-25,66-14,35-45,99.7%,46.0%,43,25.2,15.9,8.3,4.5,2,0.7,0.3,NA,98.8,0.7,0.4,0.1,NA,,NA,28.8%,9.7%
2,Denver Nuggets,50.9,29.1,.636,-0.67,-0.77,6.41,9-3,42-26,67-13,36-44,99.7%,35.8%,33.1,28.5,17.8,10.6,5.5,2.7,1.1,0.4,NA,98.2,1.1,0.4,0.2,NA,,NA,23.9%,7.3%
3,Oklahoma City Thunder,49.0,31.0,.612,-0.37,-0.69,5.71,8-4,41-27,63-17,34-46,98.8%,18.2%,16.6,21.7,23.4,16.7,10.5,6,2.5,1.5,NA,94.9,2.8,1.5,0.7,0.2,,NA,19.8%,5.6%
4,Dallas Mavericks,45.1,34.9,.563,-2.99,0.11,1.76,9-3,36-32,58-22,29-51,91.4%,51.9%,2.8,8.7,13.5,17.7,17.6,15.4,9.2,6.3,NA,75.8,10.2,6.6,4.3,2,1.0,NA,6.1%,1.2%
5,Houston Rockets,44.3,35.7,.554,-1.63,-0.74,2.47,6-4,38-32,58-22,27-53,88.1%,41.2%,2.2,6.6,11,15.3,16.5,16.4,11.7,8.3,NA,68.1,12.8,8.8,5.7,3.2,1.5,NA,6.7%,1.3%
6,Golden State Warriors,44.0,36.0,.551,2.29,-1.06,2.83,6-7,38-29,59-21,28-52,88.1%,56.3%,1.7,6.3,10.3,15.5,17.6,16.4,12.1,8.2,NA,67.8,12.7,8.7,5.8,3.5,1.5,NA,8.0%,1.6%
7,Sacramento Kings,41.1,38.9,.514,-1.65,0.17,-0.28,7-4,34-35,56-24,23-57,65.3%,20.3%,0.3,1.5,3.4,6.3,10.1,13.2,16,14.8,NA,34.6,16.9,16.1,14.2,11.2,7.0,NA,2.3%,0.2%
8,Phoenix Suns,39.6,40.4,.495,-2.21,-0.24,-0.71,6-6,34-34,54-26,25-55,51.9%,12.6%,0.2,0.8,1.6,3.5,6.4,9.4,13.4,16.7,NA,21.9,12.4,16.6,17.7,16.5,15.0,NA,1.8%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,New Orleans Pelicans,39.5,40.5,.493,2.37,-0.88,-1.39,6-6,33-35,54-26,24-56,49.6%,6.9%,0.1,0.6,1.6,3.1,5.6,8.5,14.4,15.8,NA,19.5,13.5,16.7,18.4,17.3,14.6,NA,1.0%,0.1%
10,Los Angeles Clippers,38.6,41.4,.483,-2.09,-0.16,-0.19,4-7,35-34,54-26,24-56,44.9%,8.6%,NA,0.3,1.2,2.6,4.4,7.3,12.9,16.1,NA,15.8,11.8,14.8,17.5,18.9,21.1,NA,1.4%,0.2%
11,Los Angeles Lakers,35.9,44.1,.449,-1.87,0.36,-3.79,7-6,29-38,52-28,19-61,20.6%,2.1%,NA,0.1,0.2,0.4,1.3,2.6,5.7,10.3,NA,4.6,4.9,8.7,13.7,22.1,46.0,NA,0.2%,0.1%
12,Utah Jazz,29.7,50.3,.372,-1.65,0.53,-6.99,4-8,26-42,46-34,16-64,1.7%,,NA,NA,NA,NA,0.1,0.1,0.4,1.2,NA,0.1,0.2,0.7,1.4,4.3,93.4,NA,,
13,San Antonio Spurs,25.0,55.0,.313,2.08,-0.06,-11.00,3-9,22-46,40-40,13-67,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.4,99.5,NA,,
14,Portland Trail Blazers,25.3,54.7,.317,-2.56,0.68,-9.98,3-9,22-46,41-39,12-68,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.3,99.5,NA,,
15,Memphis Grizzlies,24.2,55.8,.302,-3.60,0.57,-11.06,2-9,22-47,39-41,10-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.7,NA,,
