Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Atlanta Hawks,37.3,44.7,.455,-0.36,0.89,-1.65,33-39,4-6,42-40,33-49,21.5%,,NA,NA,NA,NA,NA,NA,NA,21.5,NA,,NA,NA,14.6,84.4,1.0,NA,,
11,Brooklyn Nets,32.1,49.9,.392,-0.07,-0.42,-2.57,28-45,4-5,37-45,28-54,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,NA,1,99.0,NA,,
12,Toronto Raptors,26.0,56.0,.317,-0.07,0.25,-5.60,23-50,3-6,31-51,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,19.8,62.2,.242,-0.26,3.28,-10.69,18-54,2-8,26-56,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,16.6,65.4,.202,0.08,-0.17,-9.58,14-59,3-6,21-61,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,14.9,67.1,.182,0.48,-3.41,-8.67,12-61,3-6,20-62,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.8,25.2,.693,-0.06,-0.14,6.68,50-22,7-3,60-22,52-30,100.0%,39.3%,39.3,32.4,27.7,0.6,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.3%,9.6%
2,Oklahoma City Thunder,56.5,25.5,.689,-0.21,1.14,7.01,50-22,7-3,60-22,51-31,100.0%,31.0%,31,33.6,34.8,0.7,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,30.3%,10.9%
3,Denver Nuggets,56.9,25.1,.693,0.07,-0.58,4.74,51-22,6-3,60-22,51-31,100.0%,29.7%,29.7,33.9,35.8,0.5,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.3%,4.2%
4,Los Angeles Clippers,51.1,30.9,.623,0.15,-0.10,3.63,45-27,6-4,55-27,46-36,99.5%,95.6%,NA,0.1,1.4,56.1,34.4,5.9,1.1,0.5,NA,98.0,1.5,0.5,0.1,NA,,NA,6.5%,1.4%
5,New Orleans Pelicans,50.2,31.8,.612,-0.13,1.12,5.03,44-28,6-4,54-28,45-37,98.6%,74.4%,NA,NA,0.3,36.2,37.9,18.8,3.9,1.6,NA,93.2,4.9,1.5,0.4,0.1,,NA,12.8%,3.6%
6,Dallas Mavericks,48.6,33.4,.593,0.17,-0.41,2.36,43-29,6-4,53-29,44-38,91.1%,25.6%,NA,NA,NA,4.8,22.2,41.5,15,7.6,NA,68.5,20.4,8.4,2.4,0.4,,NA,2.8%,0.5%
7,Sacramento Kings,46.9,35.1,.572,0.34,2.23,1.38,42-30,5-5,52-30,42-40,69.7%,2.4%,NA,NA,NA,0.5,2.8,18.4,28.7,19.3,NA,21.7,33.1,27.3,13.4,3.5,0.9,NA,1.2%,0.2%
8,Phoenix Suns,46.9,35.1,.572,-0.54,4.66,2.43,43-30,4-5,52-30,43-39,66.7%,1.3%,NA,NA,NA,0.5,2,11.7,30.6,21.9,NA,14.2,26.6,32.4,21.8,4.4,0.6,NA,2.1%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,45.8,36.2,.558,0.61,-0.60,0.88,41-32,5-4,50-32,41-41,42.1%,0.8%,NA,NA,NA,0.1,0.6,3.5,16.7,21.2,NA,4.2,12.2,23.3,35,20.4,4.9,NA,0.7%,0.1%
10,Golden State Warriors,44.1,37.9,.538,0.45,-1.98,2.33,38-34,6-4,48-34,38-44,26.7%,,NA,NA,NA,NA,NA,0.2,3.5,23.1,NA,0.2,1.1,5.5,22.5,56.7,14.1,NA,0.9%,0.2%
11,Houston Rockets,42.4,39.6,.517,0.05,0.37,1.94,37-35,5-5,47-35,37-45,5.6%,,NA,NA,NA,NA,NA,NA,0.7,4.9,NA,,0.2,1.2,4.4,14.7,79.5,NA,0.1%,
12,Utah Jazz,31.8,50.2,.388,0.42,2.75,-3.79,29-44,3-6,37-45,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,27.3,54.7,.333,0.62,-1.00,-6.35,24-49,3-6,32-50,24-58,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,21.6,60.4,.263,0.76,0.34,-7.53,19-54,3-6,27-55,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.6,62.4,.239,0.61,1.69,-6.63,17-56,3-6,26-56,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
