Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
15,Detroit Pistons,20.1,61.9,.245,-0.13,0.75,-9.32,2-19,18-43,35-47,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,54.9,27.1,.670,-0.96,-0.45,6.05,16-4,39-23,69-13,42-40,99.9%,59.3%,57.5,27.3,8.9,3.5,1.6,0.7,0.2,0.2,NA,99.5,0.3,0.1,0.1,NA,,NA,26.9%,11.8%
2,Oklahoma City Thunder,53.5,28.5,.653,-0.24,-0.60,7.26,13-7,41-21,67-15,41-41,99.8%,34.7%,33.5,39.3,15.5,6.5,2.7,1.6,0.5,0.3,NA,99.0,0.6,0.3,0.1,NA,,NA,34.6%,17.2%
3,Denver Nuggets,49.0,33.0,.597,-0.16,-0.50,3.34,14-8,35-25,62-20,36-46,95.9%,6.1%,5.6,14.6,26.9,19.4,13.9,7.7,5,2.9,NA,88.1,5.6,3.2,1.7,1.1,0.4,NA,11.0%,3.3%
4,Houston Rockets,46.1,35.9,.562,0.21,-0.70,3.37,9-9,37-27,60-22,32-50,84.7%,53.7%,1.4,5.8,13.2,16.4,16.1,12.5,10.7,8.6,NA,65.4,10.5,9,7,4.9,3.2,NA,8.5%,2.7%
5,Dallas Mavericks,44.9,37.1,.547,-1.31,-0.07,1.39,12-8,33-29,59-23,30-52,75.8%,38.9%,0.6,3.8,9,12.3,13.1,14.2,12.1,10.8,NA,53.0,12.4,11.2,10,7.9,5.6,NA,3.9%,0.9%
6,Los Angeles Lakers,45.0,37.0,.549,-0.04,0.02,1.14,14-9,31-28,59-23,32-50,77.3%,35.1%,0.6,3.5,9.5,12.6,13.9,14.3,12.5,10.4,NA,54.4,13.2,11.3,9,7.4,4.7,NA,3.4%,0.9%
7,Los Angeles Clippers,43.9,38.1,.535,-1.31,-0.04,2.24,10-10,34-28,59-23,28-54,67.9%,22.9%,0.4,2.2,6.1,9.1,10.8,12.5,13.2,13.5,NA,41.1,12.9,13.3,12.8,11.2,8.7,NA,4.6%,1.2%
8,Golden State Warriors,43.4,38.6,.529,1.02,-0.77,1.55,10-11,33-28,57-25,29-53,63.6%,19.3%,0.1,1.8,5,8,9.7,12.1,13.6,13.4,NA,36.7,13.1,13.6,13.5,12.8,10.3,NA,3.5%,1.0%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Phoenix Suns,42.4,39.6,.518,-2.38,0.35,0.24,12-9,30-31,59-23,29-53,52.7%,12.2%,0.1,0.9,2.7,5.2,7.1,9.6,13.1,13.9,NA,25.7,12.4,14.1,16,16.2,15.7,NA,1.7%,0.4%
10,Sacramento Kings,41.9,40.1,.511,0.27,0.05,-0.47,11-8,31-32,57-25,27-55,46.7%,10.5%,0.1,0.6,2.2,4.6,6.7,8.3,10.5,13.7,NA,22.6,10.3,12.5,15.2,18,21.5,NA,1.2%,0.2%
11,New Orleans Pelicans,40.8,41.2,.497,-0.05,-0.32,-0.79,12-11,29-30,55-27,24-58,35.9%,7.4%,NA,0.3,1.1,2.5,4.4,6.5,8.8,12.3,NA,14.7,8.6,11.6,14.7,20.3,30.0,NA,0.8%,0.1%
12,Memphis Grizzlies,27.4,54.6,.334,-2.05,0.69,-7.05,6-14,21-41,43-39,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
13,Portland Trail Blazers,27.0,55.0,.329,-0.98,0.68,-7.58,6-14,21-41,41-41,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Utah Jazz,24.6,57.4,.300,-1.07,0.97,-9.55,7-14,18-43,39-43,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,21.3,60.7,.260,1.83,-0.04,-10.37,3-17,18-44,35-47,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
