Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
3,Oklahoma City Thunder,56.1,25.9,.685,-0.01,-0.08,6.36,54-25,2-1,57-25,54-28,100.0%,13.7%,13.7,26.9,59,0.5,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,23.6%,8.0%
4,Los Angeles Clippers,53.0,29.0,.646,0.12,-0.22,3.88,51-28,2-1,54-28,51-31,100.0%,100.0%,NA,NA,0.5,99,0.5,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,9.1%,1.9%
5,Dallas Mavericks,50.7,31.3,.618,0.08,-0.51,2.98,49-30,2-1,52-30,49-33,100.0%,99.2%,NA,NA,NA,0.5,98.7,0.8,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,5.1%,1.1%
6,New Orleans Pelicans,48.7,33.3,.594,-0.02,1.92,4.55,47-32,2-1,50-32,47-35,96.3%,0.8%,NA,NA,NA,NA,0.8,81.3,9.7,4.6,NA,82.1,14.9,1.9,1,0.1,,NA,7.5%,2.1%
7,Phoenix Suns,47.2,34.8,.576,-0.13,4.26,2.59,46-33,1-2,49-33,46-36,74.2%,,NA,NA,NA,NA,NA,15.6,37.5,21.1,NA,15.6,36.3,36.2,8.5,3.4,,NA,2.7%,0.5%
8,Sacramento Kings,46.8,35.2,.571,0.58,-0.28,2.06,45-34,2-1,48-34,45-37,65.8%,,NA,NA,NA,NA,NA,1.7,38.6,25.5,NA,1.7,42.1,39.2,12.6,4.4,,NA,1.9%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,46.0,36.0,.561,0.50,-0.99,0.88,45-35,1-1,47-35,45-37,26.7%,,NA,NA,NA,NA,NA,0.4,5.6,20.7,NA,0.4,3.9,8.7,25.5,61.6,,NA,0.4%,0.1%
10,Golden State Warriors,46.0,36.0,.561,0.25,-2.62,2.83,44-35,2-1,47-35,44-38,37.0%,,NA,NA,NA,NA,NA,0.3,8.6,28.1,NA,0.3,2.8,13.9,52.5,30.5,,NA,1.5%,0.3%
11,Houston Rockets,40.7,41.3,.496,0.22,-2.84,1.17,39-40,2-1,42-40,39-43,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Utah Jazz,29.9,52.1,.364,0.61,2.63,-4.43,29-50,1-2,32-50,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,27.8,54.2,.339,0.36,2.73,-6.52,27-52,1-2,30-52,27-55,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,21.7,60.3,.265,0.68,2.02,-7.98,21-58,1-2,24-58,21-61,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,21.0,61.0,.257,0.68,0.87,-5.94,20-59,1-2,23-59,20-62,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
