Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Toronto Raptors,39.7,42.3,.484,0.00,0.42,0.87,28-31,12-11,47-35,32-50,35.1%,,NA,NA,NA,NA,0.2,2.1,12.9,19.8,NA,2.3,6.8,18.8,21.8,24,26.2,NA,1.1%,0.5%
11,Chicago Bulls,37.8,44.2,.461,0.33,-0.40,0.04,26-33,12-11,47-35,29-53,15.7%,,NA,NA,NA,NA,NA,0.3,4.4,11,NA,0.3,1.5,7.9,13.6,20.8,55.9,NA,0.2%,0.1%
12,Indiana Pacers,35.8,46.2,.436,0.47,-0.39,-2.16,26-34,10-12,44-38,27-55,3.8%,,NA,NA,NA,NA,NA,NA,0.8,3,NA,,0.2,1.9,4.4,9.3,84.2,NA,0.1%,
13,Orlando Magic,34.1,47.9,.416,0.28,-0.11,-2.49,24-35,10-13,42-40,27-55,0.5%,,NA,NA,NA,NA,NA,NA,NA,0.5,NA,,NA,0.1,0.7,2.5,96.7,NA,,
14,Detroit Pistons,22.6,59.4,.276,0.78,-0.59,-6.81,15-44,8-15,33-49,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,24.5,57.5,.299,0.38,0.26,-6.04,17-43,8-14,33-49,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.8,27.2,.668,-0.38,0.03,3.98,41-18,14-9,63-19,46-36,100.0%,100.0%,91.9,7.9,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,29.9%,14.2%
2,Memphis Grizzlies,50.5,31.5,.616,-0.11,-0.84,3.80,35-22,15-10,59-23,42-40,100.0%,97.3%,8,81.1,8.9,1.2,0.4,0.2,0.1,0.1,NA,99.8,0.2,NA,NA,NA,,NA,26.7%,11.6%
3,Sacramento Kings,45.1,36.9,.549,-0.70,0.63,1.58,32-25,13-12,53-29,36-46,91.4%,48.9%,0.1,6.1,34.7,17.6,12.6,9.6,6.6,4.2,NA,80.6,7,4.9,3.5,1.9,2.1,NA,9.3%,2.8%
4,Phoenix Suns,43.6,38.4,.532,-0.08,0.34,1.29,32-28,12-10,52-30,35-47,81.9%,31.1%,NA,1.8,20.3,16.4,13.8,12.1,9.8,7.7,NA,64.4,10.2,8.7,6.8,4.6,5.4,NA,7.1%,2.4%
5,Dallas Mavericks,43.2,38.8,.527,0.17,-1.17,0.65,31-29,12-10,52-30,35-47,77.5%,1.7%,NA,1.2,8.6,17.2,16,13.7,11.4,9.2,NA,56.9,12.2,10.3,7.8,5.8,7.1,NA,5.3%,1.4%
6,Los Angeles Clippers,42.9,39.1,.523,-0.63,1.18,-0.31,33-28,10-11,51-31,34-48,67.3%,14.9%,NA,0.8,10,10.4,12.1,12.1,11.6,10.3,NA,45.4,12.6,11.6,10.8,8.8,10.8,NA,2.9%,0.8%
7,New Orleans Pelicans,42.8,39.2,.522,0.03,-0.81,1.44,30-29,13-10,51-31,33-49,72.9%,0.9%,NA,0.6,7.5,15.3,15.3,12.8,11.4,10,NA,51.6,11.4,10.3,8.5,7.2,11.1,NA,6.7%,2.1%
8,Oklahoma City Thunder,41.9,40.1,.511,0.05,-0.42,1.70,28-29,14-11,51-31,34-48,57.6%,,NA,0.2,4,8.4,9.9,11.1,11.6,12.5,NA,33.5,11.3,11.2,11.3,11.2,21.5,NA,5.7%,2.0%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,41.1,40.9,.501,-0.04,-0.11,0.04,29-29,12-12,50-32,33-49,43.6%,4.9%,NA,0.2,3.1,4.6,6.1,7.9,10,11.8,NA,21.8,10.2,11.5,13,13.5,30.1,NA,2.0%,0.4%
10,Minnesota Timberwolves,41.0,41.0,.500,-0.19,0.09,-0.25,31-30,10-11,50-32,33-49,44.3%,,NA,0.1,1.5,4.7,6.5,8.9,10.7,11.9,NA,21.7,10.4,12.1,13.3,13.5,29.1,NA,1.7%,0.4%
11,Utah Jazz,40.4,41.6,.492,0.04,-0.39,0.37,29-31,11-11,47-35,31-51,34.2%,,NA,NA,0.7,2.5,4,6.6,9.2,11.3,NA,13.7,8.2,9.8,11.4,14.4,42.4,NA,1.7%,0.4%
12,Portland Trail Blazers,39.6,42.4,.483,-0.16,0.16,-0.31,28-30,12-12,48-34,31-51,23.6%,,NA,NA,0.5,1.6,3,4.4,6.2,7.9,NA,9.5,5.4,7.2,9.8,12.7,55.4,NA,0.8%,0.2%
13,Los Angeles Lakers,37.8,44.2,.461,-0.05,0.04,-1.21,27-32,11-12,46-36,30-52,5.8%,0.2%,NA,NA,0.1,0.1,0.4,0.7,1.5,3.1,NA,1.2,1.1,2.4,3.8,6.4,85.0,NA,0.2%,
14,Houston Rockets,20.0,62.0,.244,0.34,0.11,-8.06,13-45,7-17,28-54,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.5,62.5,.238,0.31,0.19,-9.86,14-45,5-18,27-55,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
