Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
14,Charlotte Hornets,30.2,49.8,.378,0.28,0.81,-6.62,3-7,27-43,45-35,15-65,1.0%,0.2%,NA,NA,NA,NA,NA,0.1,0.2,0.7,NA,0.1,0.3,0.4,1.1,2,96.1,NA,,
15,Detroit Pistons,29.2,50.8,.365,-0.83,0.83,-5.42,2-10,27-41,46-34,15-65,0.6%,0.1%,NA,NA,NA,NA,NA,0.1,0.2,0.4,NA,0.1,0.1,0.2,0.7,1.3,97.7,NA,,
1,Minnesota Timberwolves,54.7,25.3,.684,1.57,-0.99,10.57,8-2,47-23,69-11,39-41,100.0%,66.7%,64,23.9,8.1,2.6,1,0.4,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,40.0%,16.2%
2,Denver Nuggets,52.4,27.6,.655,-0.41,-0.76,7.77,9-2,43-26,68-12,38-42,99.9%,31.1%,29.2,42.6,16.1,7.4,3.2,1.2,0.2,0.1,NA,99.7,0.2,0.1,NA,NA,,NA,25.4%,8.8%
3,Houston Rockets,46.0,34.0,.575,-1.50,-0.79,3.73,6-3,40-31,61-19,30-50,96.0%,59.6%,2.3,10.2,20,20.4,18.7,14.4,6.7,3.4,NA,86.0,7.5,3.7,1.8,0.7,0.3,NA,8.0%,1.8%
4,Oklahoma City Thunder,46.1,33.9,.576,-0.99,-0.37,3.92,7-4,39-30,61-19,33-47,95.8%,2.2%,1.8,7.6,19.1,22.1,20.5,14.4,6.7,3.7,NA,85.4,7.8,3.9,1.8,0.9,0.3,NA,9.1%,2.2%
5,Golden State Warriors,45.9,34.1,.574,2.07,-1.00,4.24,6-6,40-28,61-19,31-49,96.5%,80.7%,1.7,9.9,20.9,22.1,19,13.6,6.1,3.3,NA,87.1,6.7,3.5,1.7,0.7,0.3,NA,9.9%,2.5%
6,Dallas Mavericks,44.4,35.6,.555,-2.37,0.08,1.63,8-3,36-33,58-22,28-52,91.8%,37.1%,0.9,5.1,12.3,16.7,19.2,20.3,11,6.4,NA,74.5,12.7,7,3.5,1.6,0.7,NA,4.3%,0.9%
7,Sacramento Kings,39.7,40.3,.496,0.04,-0.03,-0.96,5-4,35-36,57-23,23-57,62.8%,10.2%,0.1,0.5,1.8,4,7.7,12.9,19.6,16.2,NA,26.9,20.1,18.2,15,10.6,9.2,NA,1.2%,0.2%
8,New Orleans Pelicans,38.1,41.9,.476,2.41,-0.70,-2.14,5-6,33-36,58-22,25-55,47.5%,3.3%,NA,0.2,0.7,2,4,8.4,14.5,17.7,NA,15.3,14.4,18.1,18.5,15.9,17.8,NA,0.5%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Clippers,37.4,42.6,.468,-2.35,-0.02,-0.85,3-7,34-36,53-27,22-58,44.5%,4.3%,NA,0.1,0.5,1.2,3.3,6.6,14.3,18.4,NA,11.8,13.2,16.6,17.9,18.3,22.3,NA,1.1%,0.2%
10,Los Angeles Lakers,36.5,43.5,.456,-1.57,0.32,-3.57,6-5,30-39,55-25,20-60,33.9%,2.7%,NA,NA,0.3,0.9,2.1,4.6,11.1,14.9,NA,8.0,9.4,15,19.1,20.4,28.2,NA,0.3%,0.1%
11,Phoenix Suns,35.7,44.3,.446,-2.91,0.01,-3.21,4-6,32-38,51-29,22-58,26.9%,2.2%,NA,NA,0.3,0.6,1.4,3,8.9,12.7,NA,5.3,7.4,12,16.3,19.5,39.6,NA,0.3%,
12,Utah Jazz,30.2,49.8,.377,-1.63,0.62,-7.18,4-7,26-43,46-34,15-65,3.1%,,NA,NA,NA,NA,NA,0.2,0.6,2.2,NA,0.2,0.6,1.4,3.1,7.3,87.4,NA,,
13,Portland Trail Blazers,28.0,52.0,.350,-2.91,0.69,-9.21,3-7,25-45,45-35,13-67,1.0%,,NA,NA,NA,NA,NA,0.1,0.1,0.8,NA,0.1,0.1,0.4,1,2.9,95.6,NA,,
14,San Antonio Spurs,25.2,54.8,.315,1.93,0.09,-11.52,3-8,22-47,43-37,11-69,0.2%,,NA,NA,NA,NA,NA,NA,NA,0.2,NA,,NA,0.1,0.2,0.8,98.8,NA,,
15,Memphis Grizzlies,24.5,55.5,.307,-3.36,0.62,-10.82,2-9,23-46,38-42,11-69,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.4,99.4,NA,,
