Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
3,Minnesota Timberwolves,56.0,26.0,.683,-0.07,,6.39,56-26,0-0,56-26,56-26,100.0%,,NA,NA,100,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,,
4,Los Angeles Clippers,51.0,31.0,.622,0.13,,3.41,51-31,0-0,51-31,51-31,100.0%,100.0%,NA,NA,NA,100,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,,
5,Dallas Mavericks,50.0,32.0,.610,0.09,,2.30,50-32,0-0,50-32,50-32,100.0%,100.0%,NA,NA,NA,NA,100,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,100.0%,
6,Phoenix Suns,49.0,33.0,.598,0.02,,3.08,49-33,0-0,49-33,49-33,100.0%,,NA,NA,NA,NA,NA,100,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,,
7,Los Angeles Lakers,47.0,35.0,.573,0.48,,1.07,47-35,0-0,47-35,47-35,100.0%,,NA,NA,NA,NA,NA,NA,100,NA,NA,,NA,100,NA,NA,,NA,,
8,New Orleans Pelicans,49.0,33.0,.598,0.05,,4.46,49-33,0-0,49-33,49-33,100.0%,,NA,NA,NA,NA,NA,NA,NA,100,NA,,100,NA,NA,NA,,NA,,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Sacramento Kings,46.0,36.0,.561,0.55,,2.29,46-36,0-0,46-36,46-36,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,100,NA,,NA,,
10,Golden State Warriors,46.0,36.0,.561,0.16,,2.77,46-36,0-0,46-36,46-36,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,100,,NA,,
11,Houston Rockets,41.0,41.0,.500,0.12,,1.24,41-41,0-0,41-41,41-41,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Utah Jazz,31.0,51.0,.378,0.68,,-4.22,31-51,0-0,31-51,31-51,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,27.0,55.0,.329,0.43,,-6.57,27-55,0-0,27-55,27-55,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,San Antonio Spurs,22.0,60.0,.268,0.69,,-5.80,22-60,0-0,22-60,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Portland Trail Blazers,21.0,61.0,.256,0.74,,-8.29,21-61,0-0,21-61,21-61,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
