Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
15,Detroit Pistons,13.6,68.4,.166,0.48,0.06,-10.93,3-36,11-32,25-57,4-78,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,58.0,24.0,.707,0.00,-0.56,9.06,26-11,32-13,68-14,46-36,100.0%,55.7%,54.3,31,10.2,3.6,0.8,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,43.3%,24.4%
2,Minnesota Timberwolves,57.2,24.8,.697,1.00,-1.19,6.84,27-11,30-14,68-14,45-37,100.0%,39.5%,38.1,39.4,15.3,5.5,1.6,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,22.7%,9.6%
3,Denver Nuggets,53.3,28.7,.650,0.02,-0.23,5.15,27-13,26-16,64-18,43-39,100.0%,4.8%,4.6,14,34.9,29.2,14,2.7,0.5,0.1,NA,99.4,0.5,0.1,NA,NA,,NA,11.2%,4.0%
4,Los Angeles Clippers,52.1,29.9,.636,-0.49,0.23,5.25,25-13,27-17,63-19,38-44,99.8%,95.6%,2.5,12.8,27.8,32.8,18.2,4.3,1,0.4,NA,98.4,1.2,0.3,0.1,NA,,NA,11.1%,4.3%
5,New Orleans Pelicans,49.5,32.5,.603,0.15,-0.29,4.72,23-16,26-17,60-22,37-45,97.7%,77.3%,0.4,2.7,10.3,22.7,37.7,15.9,5.3,2.9,NA,89.5,6.6,2.5,0.9,0.4,0.1,NA,7.8%,2.8%
6,Sacramento Kings,44.8,37.2,.547,0.08,0.71,0.58,23-15,22-22,56-26,33-49,73.2%,3.8%,NA,0.1,0.6,2.1,8.9,24.8,20.8,15.9,NA,36.5,23.7,19,11.4,6.3,3.2,NA,0.8%,0.1%
7,Dallas Mavericks,44.8,37.2,.546,-0.74,0.74,1.01,23-16,22-21,57-25,32-50,74.0%,12.5%,NA,NA,0.6,2.3,9.7,23.1,22.1,16.2,NA,35.7,25.2,19.2,10.8,5.9,3.2,NA,0.9%,0.1%
8,Houston Rockets,43.9,38.1,.536,0.09,-0.20,2.20,19-18,25-20,54-28,32-50,69.0%,10.2%,NA,NA,0.4,1.7,7.8,19.1,22.2,17.9,NA,28.9,21.3,19.4,14.6,9.2,6.7,NA,1.5%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,41.0,41.0,.500,0.94,-0.69,0.42,18-20,23-21,52-30,27-55,35.2%,0.3%,NA,NA,NA,0.1,0.8,5.5,12.5,16.4,NA,6.3,9.9,15.7,19.9,20.5,27.7,NA,0.4%,0.1%
10,Phoenix Suns,40.2,41.8,.490,-1.50,1.17,-0.26,20-18,20-24,52-30,30-52,26.7%,0.2%,NA,NA,NA,0.1,0.4,2.8,8.8,14.6,NA,3.3,6.8,12.4,20.1,21.9,35.5,NA,0.2%,
11,Los Angeles Lakers,39.0,43.0,.475,0.44,0.41,-1.08,19-20,20-23,51-31,28-54,16.8%,0.1%,NA,NA,NA,NA,0.2,1.5,4.9,10.1,NA,1.7,3.4,8.1,14.2,21.5,51.2,NA,0.1%,
12,Utah Jazz,37.7,44.3,.460,-0.03,0.96,-2.33,20-20,18-24,50-32,26-56,7.5%,,NA,NA,NA,NA,0.1,0.2,1.9,5.4,NA,0.3,1.4,3.4,7.9,13.9,73.1,NA,,
13,Memphis Grizzlies,31.3,50.7,.382,0.42,0.02,-4.74,14-24,17-27,43-39,20-62,0.2%,,NA,NA,NA,NA,NA,NA,NA,0.2,NA,,NA,NA,0.2,0.6,99.3,NA,,
14,Portland Trail Blazers,21.0,61.0,.257,0.01,1.34,-9.75,10-28,11-33,32-50,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.9,62.1,.243,0.64,0.71,-8.55,7-30,13-32,31-51,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
