Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
11,Brooklyn Nets,35.3,46.7,.431,-0.24,0.08,-2.06,16-23,19-24,46-36,24-58,11.1%,,NA,NA,NA,NA,NA,NA,0.8,10.3,NA,,0.3,1.9,22.1,26.1,49.6,NA,,
12,Toronto Raptors,34.7,47.3,.423,0.08,-0.36,-1.75,15-25,20-22,45-37,23-59,8.4%,,NA,NA,NA,NA,NA,NA,0.3,8.1,NA,,0.1,0.9,14.4,20.8,63.8,NA,,
13,Charlotte Hornets,18.3,63.7,.224,0.08,0.49,-11.68,8-29,10-35,29-53,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,18.2,63.8,.222,-0.33,0.54,-10.12,7-32,11-32,30-52,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,14.3,67.7,.175,0.13,0.30,-10.70,4-36,10-32,26-56,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.7,24.3,.704,1.09,-1.34,6.88,28-11,30-13,68-14,47-35,100.0%,57.9%,55.9,27.7,11.2,4.1,1.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.9%,11.0%
2,Oklahoma City Thunder,56.5,25.5,.689,0.11,-0.70,8.33,27-13,29-13,66-16,46-36,100.0%,36.4%,34.3,38.5,17.2,7.7,2.1,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,37.3%,18.4%
3,Denver Nuggets,53.3,28.7,.649,0.14,-0.43,5.09,28-14,25-15,63-19,43-39,99.9%,5.7%,5.4,14,31.9,31.2,15,2,0.3,0.1,NA,99.5,0.4,0.1,NA,NA,,NA,11.8%,3.9%
4,Los Angeles Clippers,52.6,29.4,.641,-0.09,-0.16,5.53,26-14,27-15,64-18,42-40,99.9%,97.6%,4.1,17,29.4,31.1,14.8,2.8,0.5,0.3,NA,99.1,0.6,0.2,0.1,NA,,NA,13.3%,5.2%
5,New Orleans Pelicans,49.4,32.6,.602,0.22,-0.41,4.68,24-17,25-16,60-22,38-44,98.2%,78.4%,0.3,2.6,9.2,21,42.7,15.6,4.6,2.1,NA,91.5,5.5,2,0.8,0.2,0.1,NA,8.3%,2.3%
6,Dallas Mavericks,45.1,36.9,.550,-0.42,0.42,1.11,24-17,21-20,57-25,34-48,79.2%,16.4%,NA,0.1,0.7,2.8,12.4,30.2,19.8,13.2,NA,46.2,24,13.7,8.6,4.5,2.9,NA,1.1%,0.1%
7,Sacramento Kings,44.0,38.0,.536,0.16,0.61,0.56,23-17,21-21,57-25,32-50,67.9%,2.0%,NA,0.1,0.3,1.3,5.8,23.2,20.8,16.5,NA,30.6,23.8,18.4,12.7,7.8,6.7,NA,0.8%,0.1%
8,Houston Rockets,42.5,39.5,.518,0.49,-0.56,1.44,19-20,24-19,54-28,31-51,54.5%,5.2%,NA,NA,0.1,0.6,4.3,13.3,18.7,17.6,NA,18.3,17.2,18.2,15.6,13.8,17.0,NA,0.9%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Phoenix Suns,41.2,40.8,.503,-1.60,1.34,-0.10,22-18,19-23,54-28,29-53,37.7%,0.3%,NA,NA,NA,0.1,1.1,6.1,14.1,16.3,NA,7.3,11.6,17.6,19.3,17.8,26.5,NA,0.2%,0.1%
10,Utah Jazz,40.0,42.0,.488,0.04,0.77,-1.34,22-20,18-22,51-31,28-54,21.0%,,NA,NA,NA,NA,0.4,2.4,7.3,11,NA,2.8,5.9,10.2,15.2,19.4,46.5,NA,0.2%,
11,Golden State Warriors,39.4,42.6,.481,0.85,-0.67,-0.15,18-22,21-21,52-30,27-55,21.2%,0.1%,NA,NA,NA,NA,0.3,2.3,7.1,11.5,NA,2.6,5.8,9.4,13.2,17.5,51.6,NA,0.1%,
12,Los Angeles Lakers,39.5,42.5,.482,0.58,0.17,-0.86,20-21,20-21,51-31,29-53,20.4%,0.2%,NA,NA,NA,NA,0.3,1.9,6.9,11.3,NA,2.2,5.4,10,14.5,18.6,49.3,NA,0.1%,
13,Memphis Grizzlies,31.8,50.2,.388,0.52,-0.17,-4.45,15-25,17-25,43-39,21-61,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.4,99.5,NA,,
14,Portland Trail Blazers,20.9,61.1,.255,0.10,1.23,-9.69,10-29,11-32,32-50,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.0,63.0,.232,0.46,0.80,-8.67,7-32,12-31,31-51,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
