Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
14,Washington Wizards,16.1,65.9,.196,0.14,-0.47,-9.77,13-58,3-8,22-60,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.3,66.7,.186,0.35,-1.92,-8.50,12-59,3-8,21-61,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,57.2,24.8,.698,0.11,-0.82,4.66,50-21,7-4,61-21,51-31,100.0%,35.7%,35.7,33.6,29.8,0.8,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.0%,3.6%
2,Oklahoma City Thunder,56.7,25.3,.692,-0.34,1.44,7.08,49-21,8-4,61-21,51-31,100.0%,32.7%,32.7,31.6,34,1.7,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.2%,10.7%
3,Minnesota Timberwolves,56.7,25.3,.692,0.05,-0.98,6.67,49-22,8-3,60-22,51-31,100.0%,31.7%,31.7,34.3,32.4,1.4,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.1%,9.1%
4,Los Angeles Clippers,51.3,30.7,.625,0.07,0.26,3.87,44-26,7-5,56-26,44-38,99.6%,94.5%,NA,0.4,2.7,49.4,40.8,4.9,1,0.4,NA,98.2,1.5,0.3,0.1,NA,,NA,7.4%,1.7%
5,New Orleans Pelicans,50.6,31.4,.618,-0.26,1.66,5.08,44-27,7-4,55-27,45-37,99.5%,89.5%,NA,0.1,1,43.7,42,9.9,2,0.8,NA,96.7,2.7,0.6,0.1,NA,,NA,13.4%,3.4%
6,Dallas Mavericks,47.6,34.4,.580,0.22,-0.59,1.82,41-29,7-5,53-29,41-41,83.2%,10.5%,NA,NA,NA,1.5,9.7,32.6,24.9,14.5,NA,43.8,29.2,21.1,5.1,0.6,0.1,NA,1.9%,0.3%
7,Phoenix Suns,47.0,35.0,.573,-0.56,3.70,2.43,42-29,5-6,53-29,42-40,74.7%,2.0%,NA,NA,NA,0.8,2.8,18.7,32.8,19.6,NA,22.3,29,32.4,14.3,1.8,0.2,NA,2.3%,0.4%
8,Sacramento Kings,47.1,34.9,.574,0.26,2.15,1.67,41-29,6-6,53-29,42-40,79.2%,3.3%,NA,NA,NA,0.7,4.4,31.9,25.7,16.6,NA,36.9,30.3,24,7.3,1.2,0.2,NA,1.5%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,44.7,37.3,.545,0.65,-0.70,0.71,39-32,6-5,50-32,39-43,32.8%,0.2%,NA,NA,NA,NA,0.1,1.9,11.1,19.7,NA,2.0,6.4,17.4,44.5,23.8,5.9,NA,0.6%,0.1%
10,Golden State Warriors,43.0,39.0,.524,0.45,-1.62,1.97,36-34,7-5,48-34,37-45,24.7%,,NA,NA,NA,NA,NA,0.1,2,22.7,NA,0.1,0.7,3.3,23.6,55.1,17.3,NA,0.6%,0.1%
11,Houston Rockets,41.4,40.6,.505,0.05,0.26,1.65,35-35,6-6,47-35,35-47,6.3%,,NA,NA,NA,NA,NA,NA,0.6,5.7,NA,,0.2,0.9,5,17.6,76.2,NA,0.1%,
12,Utah Jazz,32.9,49.1,.401,0.47,1.74,-3.61,29-42,4-7,39-43,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,27.9,54.1,.340,0.53,-0.31,-6.12,24-47,4-7,33-49,24-58,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,22.1,59.9,.270,0.76,0.23,-7.32,19-52,3-8,29-53,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.2,63.8,.221,0.63,1.23,-6.94,15-56,3-8,24-58,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
