Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
11,Chicago Bulls,36.3,45.7,.443,0.17,-0.50,-2.25,13-18,23-28,50-32,24-58,11.1%,,NA,NA,NA,0.1,0.2,0.7,2.7,7.5,NA,0.9,1.9,5.1,10.1,19.7,62.3,NA,,
12,Toronto Raptors,35.1,46.9,.428,0.40,-0.12,-1.98,11-18,24-29,48-34,22-60,7.3%,,NA,NA,NA,NA,0.1,0.2,1.8,5.2,NA,0.3,0.9,3.3,6.9,13.6,75.0,NA,,
13,Charlotte Hornets,22.2,59.8,.271,0.46,0.36,-9.99,7-20,15-40,35-47,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,21.1,60.9,.257,0.25,0.37,-9.29,5-23,16-38,33-49,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.4,66.6,.188,0.53,0.30,-11.20,2-27,13-40,29-53,6-76,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.9,24.1,.706,0.03,-0.66,6.99,22-6,36-18,71-11,45-37,100.0%,69.2%,68.4,20.3,8,2.4,0.7,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,29.7%,10.2%
2,Oklahoma City Thunder,54.4,27.6,.663,0.12,-0.57,7.19,18-9,36-19,66-16,40-42,99.9%,16.9%,16.7,36.4,27.6,11.3,5.1,1.8,0.6,0.4,NA,98.8,0.8,0.3,NA,NA,,NA,27.7%,9.4%
3,Denver Nuggets,53.9,28.1,.658,0.37,-0.70,5.34,22-10,32-18,65-17,42-40,99.8%,13.9%,13.5,32,32.2,13.4,5.6,2.3,0.5,0.4,NA,98.9,0.7,0.3,0.1,NA,,NA,17.3%,4.7%
4,Houston Rockets,48.1,33.9,.587,0.14,-0.64,3.96,15-12,33-22,60-22,35-47,91.2%,63.2%,0.7,3.8,10.7,21.3,21.5,15.3,10.4,7.6,NA,73.3,11,7.8,5.2,2.4,0.4,NA,7.5%,1.5%
5,Los Angeles Clippers,48.2,33.8,.588,-0.24,-0.19,3.79,17-12,31-22,61-21,36-46,92.0%,60.3%,0.6,4.6,11,22.5,20.6,15.8,10.1,6.9,NA,75.0,11,7.1,4.5,2.1,0.4,NA,7.7%,1.8%
6,Sacramento Kings,45.7,36.3,.557,1.10,-0.30,1.21,17-11,29-25,58-24,33-49,72.0%,20.6%,0.1,1.1,3.1,8.3,13,15,16.7,14.8,NA,40.5,17.5,16.7,15.1,8.4,1.8,NA,2.0%,0.3%
7,New Orleans Pelicans,45.6,36.4,.556,-0.29,-0.10,2.14,17-13,29-23,60-22,32-50,73.9%,21.8%,0.1,0.8,3.2,8.5,12.6,17.2,16.7,14.9,NA,42.3,16.6,16,13.9,9,2.2,NA,3.2%,0.5%
8,Golden State Warriors,45.0,37.0,.549,1.12,-0.99,2.35,15-15,30-22,57-25,33-49,70.4%,15.9%,NA,0.6,2.4,6.7,9.9,15.9,18,17,NA,35.5,17.3,17.9,15.7,10,3.6,NA,3.2%,0.6%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Dallas Mavericks,44.4,37.6,.541,-0.97,0.36,0.59,18-12,26-26,56-26,31-51,61.0%,15.0%,NA,0.4,1.5,4.6,9,11.9,16.4,17.1,NA,27.5,16.4,19.4,19.7,13.4,3.6,NA,1.2%,0.2%
10,Los Angeles Lakers,41.5,40.5,.506,0.36,0.12,-0.15,16-15,25-26,54-28,29-53,33.0%,3.2%,NA,NA,0.3,1,2,4.2,9.3,16.1,NA,7.7,7.4,12.4,20.2,37.8,14.6,NA,0.6%,0.1%
11,Phoenix Suns,37.4,44.6,.456,-1.70,0.75,-1.73,14-15,23-30,51-31,25-57,6.8%,0.2%,NA,NA,NA,0.1,0.1,0.4,1.3,4.9,NA,0.6,1.3,2.2,5.6,16.7,73.7,NA,,
12,Memphis Grizzlies,28.8,53.2,.352,-0.39,0.36,-5.71,9-19,20-34,43-39,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.8,NA,,
13,Utah Jazz,28.6,53.4,.349,-0.67,1.20,-7.03,12-18,17-35,40-42,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Portland Trail Blazers,23.9,58.1,.292,-0.81,1.10,-7.56,7-21,17-37,36-46,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.5,63.5,.226,1.65,0.06,-10.71,4-24,15-39,31-51,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
