Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Toronto Raptors,40.5,41.5,.494,0.03,0.49,0.68,31-32,9-10,48-34,33-49,40.0%,,NA,NA,NA,NA,0.5,2.3,17,20.2,NA,2.8,10.7,22.7,23.2,20.8,19.9,NA,1.2%,0.5%
11,Chicago Bulls,38.8,43.2,.474,0.32,-0.55,0.98,28-34,11-9,47-35,31-51,21.9%,,NA,NA,NA,NA,0.1,0.7,7.5,13.7,NA,0.7,3.3,10.9,15.9,21.4,47.9,NA,0.6%,0.3%
12,Indiana Pacers,36.7,45.3,.447,0.47,-0.50,-1.86,28-35,9-10,44-38,30-52,4.8%,,NA,NA,NA,NA,NA,NA,1.1,3.7,NA,,0.3,2.2,5,10.7,81.8,NA,,
13,Orlando Magic,34.5,47.5,.421,0.18,0.18,-2.50,26-36,9-11,43-39,27-55,0.4%,,NA,NA,NA,NA,NA,NA,NA,0.4,NA,,NA,0.1,0.5,1.4,98.0,NA,,
14,Detroit Pistons,21.5,60.5,.262,0.68,-0.28,-6.82,15-47,6-14,29-53,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,26.6,55.4,.324,0.25,0.60,-5.49,20-43,7-12,35-47,20-62,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,55.6,26.4,.678,-0.39,-0.04,3.99,44-19,12-7,62-20,48-34,100.0%,100.0%,93.9,5.9,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.1%,15.3%
2,Memphis Grizzlies,51.0,31.0,.622,-0.04,-1.30,4.09,37-23,14-8,58-24,43-39,100.0%,99.7%,5.9,76.9,16.7,0.5,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,29.0%,13.2%
3,Sacramento Kings,47.5,34.5,.579,-0.64,0.52,2.04,36-25,11-10,55-27,38-44,99.7%,83.2%,0.3,16.3,65.4,12,3.5,1.5,0.5,0.2,NA,99.0,0.6,0.2,0.1,NA,,NA,12.2%,4.2%
4,Phoenix Suns,43.6,38.4,.532,-0.06,0.21,1.36,33-29,11-9,51-31,36-46,90.4%,13.0%,NA,0.6,11.6,33.5,19.9,12.2,7.2,5.4,NA,77.8,8.4,5.5,3.6,2.2,2.5,NA,7.6%,2.3%
5,Golden State Warriors,41.9,40.1,.511,-0.24,0.29,0.25,32-30,10-10,49-33,34-48,69.0%,2.7%,NA,0.1,2.4,11.6,14.8,15.6,13.2,11.4,NA,44.5,14,12.2,9.7,8,11.6,NA,3.4%,0.8%
6,Dallas Mavericks,42.1,39.9,.513,-0.15,-0.49,0.65,32-31,10-9,49-33,35-47,73.9%,0.2%,NA,0.1,1.7,16.9,17.5,15.7,11.9,10.1,NA,51.9,13.1,10.4,8.8,6.3,9.6,NA,4.4%,1.1%
7,Los Angeles Clippers,41.4,40.6,.505,-0.54,1.11,-0.52,33-31,8-10,49-33,33-49,56.2%,1.1%,NA,NA,1.1,6.3,11.1,13.1,12.6,12.1,NA,31.5,13,13.2,13,11.5,17.8,NA,2.0%,0.4%
8,New Orleans Pelicans,41.0,41.0,.500,0.03,-0.98,0.81,30-32,11-9,49-33,33-49,55.8%,0.1%,NA,NA,0.4,8.2,10.9,11.4,12.4,12.4,NA,30.9,12.1,11.9,11,11,23.2,NA,3.4%,1.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Utah Jazz,40.2,41.8,.491,-0.25,0.43,0.21,31-32,9-10,48-34,33-49,43.4%,,NA,NA,0.2,3.6,6.9,9.3,11.4,12.2,NA,19.9,10.6,11.8,13.4,13.1,31.1,NA,2.1%,0.5%
10,Minnesota Timberwolves,40.3,41.7,.491,-0.31,0.49,-0.47,32-32,8-10,48-34,33-49,43.1%,,NA,NA,0.2,3.3,7.1,9.2,11.5,11.9,NA,19.7,11.5,12.4,13.2,13.3,30.0,NA,1.4%,0.3%
11,Oklahoma City Thunder,39.6,42.4,.483,0.11,-0.78,1.24,28-33,12-9,48-34,31-51,33.3%,,NA,NA,0.1,2.4,4.4,6,9.2,11.1,NA,12.9,7.6,9.7,11.1,13.6,45.1,NA,2.5%,0.8%
12,Portland Trail Blazers,38.7,43.3,.472,-0.27,0.47,-0.71,29-32,10-11,47-35,31-51,19.7%,,NA,NA,NA,1.1,2.3,3.7,5.6,7,NA,7.1,5,6.9,8.5,10.2,62.2,NA,0.5%,0.1%
13,Los Angeles Lakers,38.7,43.3,.472,-0.02,-0.19,-1.05,29-33,10-10,47-35,30-52,15.6%,,NA,NA,NA,0.7,1.7,2.5,4.6,6.2,NA,4.8,4.1,5.8,7.6,10.8,66.9,NA,0.4%,0.1%
14,Houston Rockets,19.0,63.0,.231,0.37,-0.06,-8.49,13-48,6-15,27-55,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.9,62.1,.243,0.29,0.10,-9.94,15-47,5-15,29-53,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
