Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Atlanta Hawks,36.5,45.5,.446,-0.34,4.58,-2.01,36-44,1-1,38-44,36-46,19.2%,,NA,NA,NA,NA,NA,NA,NA,19.2,NA,,NA,NA,NA,100,,NA,,
11,Brooklyn Nets,32.6,49.4,.397,-0.22,3.33,-2.87,32-48,1-1,34-48,32-50,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Toronto Raptors,25.5,56.5,.311,-0.04,0.83,-6.18,25-55,1-1,27-55,25-57,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,20.2,61.8,.246,-0.03,6.43,-10.24,20-60,0-2,22-60,20-62,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,15.4,66.6,.188,-0.11,4.48,-9.48,15-65,0-2,17-65,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,13.5,68.5,.165,0.09,-1.53,-9.13,13-67,0-2,15-67,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,57.5,24.5,.702,0.12,-6.40,5.33,56-24,2-0,58-24,56-26,100.0%,68.6%,68.6,19,12.4,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,19.3%,5.8%
2,Oklahoma City Thunder,56.3,25.7,.687,-0.10,3.05,6.66,55-25,1-1,57-25,55-27,100.0%,17.7%,17.7,17.5,64.9,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,23.8%,8.9%
3,Minnesota Timberwolves,56.4,25.6,.688,-0.09,0.39,6.73,55-25,1-1,57-25,55-27,100.0%,13.8%,13.8,63.5,22.8,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.2%,10.1%
4,Los Angeles Clippers,52.4,29.6,.639,0.17,-1.62,3.68,51-29,1-1,53-29,51-31,100.0%,100.0%,NA,NA,NA,97.4,2.6,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,8.4%,1.9%
5,Dallas Mavericks,51.2,30.8,.624,0.08,-1.23,3.18,50-30,1-1,52-30,50-32,100.0%,100.0%,NA,NA,NA,2.6,97.4,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,6.1%,1.4%
6,New Orleans Pelicans,49.2,32.8,.600,-0.01,1.84,4.66,48-32,1-1,50-32,48-34,96.4%,,NA,NA,NA,NA,NA,80.9,11.1,4.4,NA,80.9,19.1,NA,NA,NA,,NA,8.1%,2.3%
7,Phoenix Suns,47.8,34.2,.583,-0.10,4.34,2.79,47-33,1-1,49-33,47-35,81.8%,,NA,NA,NA,NA,NA,19.1,42.5,20.3,NA,19.1,63.1,17.8,NA,NA,,NA,3.1%,0.7%
8,Sacramento Kings,46.3,35.7,.565,0.64,-2.57,1.96,45-35,1-1,47-35,45-37,57.1%,,NA,NA,NA,NA,NA,NA,30.3,26.7,NA,,14.9,51.8,23.1,10.3,,NA,1.6%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,46.3,35.8,.564,0.15,0.17,2.80,45-35,1-1,47-35,45-37,40.3%,,NA,NA,NA,NA,NA,NA,12.3,28,NA,,NA,24.8,55.2,20.1,,NA,1.9%,0.3%
10,Los Angeles Lakers,46.0,36.0,.561,0.51,-0.96,0.88,45-35,1-1,47-35,45-37,24.4%,,NA,NA,NA,NA,NA,NA,3.7,20.7,NA,,3,5.6,21.8,69.7,,NA,0.6%,0.1%
11,Houston Rockets,40.1,41.9,.489,0.18,-2.13,1.08,39-41,1-1,41-41,39-43,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Utah Jazz,30.5,51.5,.372,0.63,3.24,-4.31,30-50,0-2,32-50,30-52,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,27.5,54.5,.336,0.38,3.11,-6.57,27-53,1-1,29-53,27-55,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,21.5,60.5,.262,0.71,1.52,-7.94,21-59,0-2,23-59,21-61,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.9,61.1,.255,0.78,-1.90,-6.24,20-60,1-1,22-60,20-62,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
