Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
2,Oklahoma City Thunder,55.8,26.2,.680,0.30,-0.71,7.94,19-9,37-17,67-15,42-40,100.0%,35.9%,35.5,35.2,21.3,5.6,1.8,0.5,0.1,0.1,NA,99.8,0.1,NA,NA,NA,,NA,36.2%,13.8%
3,Denver Nuggets,53.9,28.1,.657,0.32,-0.63,5.29,22-10,32-18,65-17,40-42,99.8%,14.1%,13.8,27.5,38.7,13.1,4.9,1.4,0.3,0.2,NA,99.3,0.5,0.2,NA,NA,,NA,16.9%,4.7%
4,Los Angeles Clippers,48.2,33.8,.588,-0.55,0.02,3.65,18-12,30-22,61-21,34-48,93.8%,66.5%,0.5,4.1,11.4,29.2,20.3,14.5,8.5,5.2,NA,80.1,8.7,6.2,3.3,1.5,0.2,NA,7.9%,1.6%
5,Houston Rockets,47.0,35.0,.573,0.10,-0.54,3.56,15-13,32-22,59-23,33-49,88.8%,58.3%,0.3,1.9,6.9,19.1,23.4,15.6,12.5,9,NA,67.2,12.4,9.7,6.2,3.6,0.8,NA,6.4%,1.5%
6,Dallas Mavericks,44.5,37.5,.543,-0.96,0.38,0.61,18-12,27-25,61-21,31-51,67.7%,22.6%,0.1,0.5,1.5,6.7,12.6,14.4,16.4,15.5,NA,35.8,16.9,17.5,16.2,10.6,3.0,NA,1.4%,0.2%
7,Golden State Warriors,45.1,36.9,.550,1.14,-0.95,2.37,15-15,30-22,57-25,33-49,76.0%,18.7%,NA,0.5,2.5,9.5,12.7,19.2,16.8,14.9,NA,44.4,17.2,14.7,11.8,9,2.9,NA,3.4%,0.6%
8,New Orleans Pelicans,44.3,37.7,.541,-0.57,0.08,1.76,17-14,27-24,56-26,30-52,67.6%,19.0%,NA,0.4,1.4,6.4,10.8,14.9,17.8,16,NA,33.9,17.3,16.7,15.9,12.2,4.1,NA,2.2%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Sacramento Kings,43.9,38.1,.536,0.82,-0.09,0.34,17-12,27-26,56-26,31-51,60.6%,10.7%,NA,0.3,1.1,4.9,8.9,12.7,15.8,16.9,NA,27.9,16.2,18.8,18.7,14.1,4.4,NA,1.3%,0.2%
10,Los Angeles Lakers,41.5,40.5,.506,0.37,0.12,-0.14,16-15,25-26,55-27,28-54,37.8%,3.9%,NA,0.1,0.2,1.5,3.3,5.9,9.7,17.3,NA,10.8,9,13.3,21.2,31.7,14.1,NA,0.6%,0.1%
11,Phoenix Suns,37.4,44.6,.457,-1.63,0.72,-1.66,14-15,23-30,52-30,23-59,8.0%,0.2%,NA,NA,NA,0.1,0.2,0.6,2.1,5,NA,0.9,1.7,3,6.5,16.6,71.3,NA,0.1%,
12,Memphis Grizzlies,29.9,52.1,.365,-0.29,0.32,-5.39,10-19,20-33,42-40,17-65,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.4,99.5,NA,,
13,Utah Jazz,29.4,52.6,.359,-0.92,1.41,-6.69,13-18,16-35,42-40,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.3,99.7,NA,,
14,Portland Trail Blazers,25.6,56.4,.312,-0.65,1.03,-6.59,8-21,18-35,39-43,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,17.5,64.5,.214,1.29,0.28,-11.06,4-25,14-39,31-51,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
