Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
2,Memphis Grizzlies,51.0,31.0,.622,-0.19,-1.24,3.71,44-27,7-4,55-27,45-37,100.0%,100.0%,6,64.9,29,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.6%,11.8%
3,Sacramento Kings,49.3,32.7,.602,-0.35,-0.19,2.38,43-28,6-5,54-28,44-38,100.0%,98.2%,1.9,28,68.3,1.7,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,15.6%,5.7%
4,Phoenix Suns,44.0,38.0,.536,-0.06,0.43,1.70,38-33,6-5,49-33,38-44,96.8%,1.7%,NA,0.1,1.6,63,18,8.2,3.6,2.3,NA,90.9,4.4,2.4,1.3,0.6,0.3,NA,11.5%,3.7%
5,Los Angeles Clippers,42.7,39.3,.521,-0.35,1.17,-0.08,38-34,5-5,48-34,38-44,81.0%,0.1%,NA,NA,0.1,16.4,26.5,17.8,11.5,8.7,NA,60.7,13.5,10.2,7.2,4.8,3.6,NA,3.6%,0.8%
6,Dallas Mavericks,41.5,40.5,.507,-0.03,-1.54,0.47,36-36,6-4,46-36,36-46,66.8%,,NA,NA,NA,5.9,14.3,16.3,16.4,13.9,NA,36.5,16.9,15.7,11.9,9.2,9.8,NA,3.6%,1.0%
7,Oklahoma City Thunder,41.2,40.8,.502,0.02,-1.10,1.50,35-36,6-5,46-36,35-47,55.8%,,NA,NA,NA,4.3,11.3,13,13.8,13.4,NA,28.6,12.7,12.7,13,12.1,20.9,NA,4.8%,1.4%
8,Golden State Warriors,41.6,40.4,.507,-0.12,0.15,0.26,37-36,5-4,46-36,37-45,65.0%,,NA,NA,NA,4,13.4,17.9,15.7,14,NA,35.3,17.3,14.5,12.1,9.6,11.3,NA,3.3%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Utah Jazz,40.3,41.7,.492,-0.18,0.62,-0.07,35-36,5-6,46-36,35-47,37.4%,,NA,NA,NA,1.7,4.6,6.9,10.8,13.4,NA,13.2,9.6,12.7,16,16.8,31.7,NA,1.5%,0.4%
10,Minnesota Timberwolves,40.6,41.4,.495,-0.06,-0.71,-0.33,36-37,5-4,45-37,36-46,45.9%,,NA,NA,NA,1.6,6.8,10.3,13.4,13.9,NA,18.7,12.8,14.9,15.4,15.8,22.5,NA,1.6%,0.3%
11,New Orleans Pelicans,39.8,42.2,.485,-0.15,-0.43,0.39,34-37,6-5,45-37,34-48,26.4%,,NA,NA,NA,1,3.3,5.3,7.4,9.4,NA,9.6,6.3,8,10.4,13.5,52.2,NA,1.4%,0.5%
12,Los Angeles Lakers,39.9,42.1,.486,-0.09,-0.10,-0.46,35-37,5-5,45-37,35-47,24.5%,,NA,NA,NA,0.4,1.8,4.3,7.3,10.7,NA,6.4,6.4,8.8,12.5,16.9,49.1,NA,0.8%,0.2%
13,Portland Trail Blazers,35.9,46.1,.437,-0.05,0.19,-1.91,31-40,5-6,42-40,31-51,0.3%,,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,,NA,0.2,0.3,0.8,98.7,NA,,
14,Houston Rockets,20.7,61.3,.252,0.19,0.63,-7.65,18-54,3-7,26-56,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,21.4,60.6,.260,0.10,1.04,-9.20,19-52,2-9,27-55,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
