Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
6,Golden State Warriors,42.2,39.8,.514,-0.06,-0.26,0.47,36-34,6-6,48-34,37-45,73.0%,0.3%,NA,NA,0.3,7.9,18.2,20,14.7,11.8,NA,46.5,16.4,12.5,9.7,7.6,7.4,NA,4.0%,1.0%
7,Dallas Mavericks,41.4,40.6,.505,-0.08,-1.04,0.48,35-35,6-6,47-35,35-47,60.4%,,NA,NA,0.1,4.5,11.3,13.5,16,15.1,NA,29.3,15.5,16,15.1,11.8,12.3,NA,3.4%,0.9%
8,Oklahoma City Thunder,41.2,40.8,.502,-0.03,-0.71,1.68,34-35,7-6,47-35,36-46,55.2%,,NA,NA,NA,3.7,10,12,14.8,14.8,NA,25.7,13.3,14.2,13.9,12.9,20.0,NA,5.2%,1.8%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Minnesota Timberwolves,40.8,41.2,.497,-0.14,-0.14,-0.18,35-35,6-6,47-35,35-47,50.2%,,NA,NA,NA,2.6,7.4,12.3,14.1,13.8,NA,22.3,14.4,15.2,14.5,13.1,20.6,NA,2.1%,0.4%
10,New Orleans Pelicans,40.2,41.8,.490,0.07,-1.54,0.50,33-36,7-6,46-36,33-49,36.7%,,NA,NA,NA,2,4.9,7.2,10.3,12.3,NA,14.1,8.9,11.1,12.3,14.8,38.8,NA,2.0%,0.6%
11,Los Angeles Lakers,40.1,41.9,.488,-0.04,-0.36,-0.50,34-36,6-6,46-36,34-48,29.1%,,NA,NA,NA,0.6,2.6,5.4,9.2,11.4,NA,8.5,8.2,10.8,13.8,16.7,41.9,NA,0.9%,0.1%
12,Utah Jazz,39.1,42.9,.477,-0.29,1.13,-0.31,33-36,6-7,45-37,33-49,17.4%,,NA,NA,NA,0.3,1.3,2.6,5.3,8.1,NA,4.1,4.5,6.5,10.5,13.7,60.7,NA,0.6%,0.2%
13,Portland Trail Blazers,36.9,45.1,.449,-0.14,0.50,-1.63,31-38,6-7,44-38,31-51,1.7%,,NA,NA,NA,NA,NA,0.1,0.4,1.1,NA,0.2,0.3,0.7,1.5,3.7,93.7,NA,0.1%,
14,Houston Rockets,20.5,61.5,.250,0.17,0.64,-7.70,17-52,4-9,28-54,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.7,61.3,.253,0.05,1.24,-9.55,18-51,3-10,27-55,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
