Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Atlanta Hawks,36.2,45.8,.442,-0.23,0.26,-2.25,30-38,6-8,43-39,31-51,19.0%,,NA,NA,NA,NA,NA,NA,NA,19,NA,,NA,NA,4,90.5,5.4,NA,,
11,Brooklyn Nets,31.9,50.1,.389,0.05,-0.82,-2.48,26-43,6-7,38-44,26-56,1.0%,,NA,NA,NA,NA,NA,NA,NA,1,NA,,NA,NA,0.1,5.4,94.6,NA,,
12,Toronto Raptors,28.4,53.6,.346,-0.11,0.09,-4.45,23-45,5-9,34-48,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
13,Charlotte Hornets,19.4,62.6,.237,-0.37,2.96,-10.43,17-52,2-11,26-56,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,15.9,66.1,.194,0.10,-0.20,-8.26,12-56,4-10,23-59,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,14.6,67.4,.178,0.25,-0.62,-10.10,11-58,4-9,21-61,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.0,25.0,.695,-0.28,0.78,7.37,47-20,10-5,62-20,50-32,100.0%,49.1%,49,28.3,20.1,2.3,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,35.1%,13.4%
2,Denver Nuggets,56.5,25.5,.689,0.16,-0.86,4.61,48-21,9-4,61-21,49-33,100.0%,25.9%,25.9,36.3,34.6,2.9,0.3,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.1%,3.2%
3,Minnesota Timberwolves,56.0,26.0,.683,0.02,-0.50,6.58,47-22,9-4,60-22,49-33,100.0%,25.1%,25.1,33.8,36,4.4,0.8,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.7%,9.0%
4,Los Angeles Clippers,51.5,30.5,.628,0.26,-0.63,4.12,42-25,9-6,57-25,45-37,99.9%,95.8%,NA,1.4,6,47.9,39.6,4,0.7,0.4,NA,98.8,1,0.2,NA,NA,,NA,7.8%,1.7%
5,New Orleans Pelicans,50.7,31.3,.618,-0.14,0.68,5.13,42-26,9-5,56-26,44-38,99.6%,91.0%,NA,0.3,3.2,40.5,44.3,9.1,1.5,0.6,NA,97.4,1.9,0.6,0.1,NA,,NA,12.4%,3.6%
6,Dallas Mavericks,47.2,34.8,.576,0.30,-0.81,1.69,40-29,7-6,53-29,40-42,84.6%,9.0%,NA,NA,NA,1,8.5,35.6,25.7,13.7,NA,45.2,34.4,15.6,3.8,0.8,0.2,NA,1.8%,0.3%
7,Sacramento Kings,46.9,35.1,.572,0.46,0.87,1.51,39-28,8-7,53-29,40-42,81.9%,3.5%,NA,NA,NA,0.9,5.1,38.6,23.4,13.9,NA,44.5,29.7,17.6,6.2,1.6,0.3,NA,1.5%,0.2%
8,Phoenix Suns,45.7,36.3,.557,-0.48,2.52,1.89,39-29,7-7,52-30,40-42,64.3%,0.6%,NA,NA,NA,0.1,1.1,10.8,29.4,22.9,NA,12.0,23.6,36,19,8,1.4,NA,1.5%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,43.6,38.4,.532,0.61,-0.24,0.49,37-32,7-6,50-32,38-44,29.6%,0.1%,NA,NA,NA,NA,0.1,1,9.6,18.9,NA,1.2,4.6,15.9,30.2,36.7,11.4,NA,0.3%,
10,Golden State Warriors,43.6,38.4,.532,0.45,-1.13,1.95,35-32,9-6,50-32,37-45,34.6%,,NA,NA,NA,NA,NA,0.9,9.1,24.6,NA,0.9,4.7,13.1,37,37.1,7.2,NA,0.8%,0.1%
11,Houston Rockets,40.5,41.5,.494,0.15,-0.11,1.24,33-35,8-6,47-35,35-47,5.6%,,NA,NA,NA,NA,NA,NA,0.6,5,NA,,0.2,1,3.7,15.7,79.5,NA,0.1%,
12,Utah Jazz,33.9,48.1,.413,0.31,2.13,-3.13,29-39,5-9,41-41,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,27.6,54.4,.337,0.60,-0.60,-5.96,23-46,5-8,34-48,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,22.9,59.1,.279,0.64,0.98,-7.44,19-49,4-10,30-52,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.1,62.9,.233,0.68,0.78,-6.71,15-54,4-9,26-56,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
