Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Denver Nuggets,54.4,27.6,.663,-0.32,-0.02,3.97,34-14,20-14,66-16,43-39,100.0%,99.9%,65.8,29.6,4.2,0.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.4%,13.3%
2,Memphis Grizzlies,53.0,29.0,.646,-0.14,-0.42,4.54,31-16,22-13,63-19,43-39,100.0%,97.4%,31.7,54.7,11.7,1.5,0.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.6%,15.7%
3,Sacramento Kings,47.8,34.2,.583,-0.38,-0.14,3.21,27-19,21-15,58-24,38-44,98.6%,84.0%,2.3,12.7,51.9,17.5,7.3,3.9,1.8,1.2,NA,95.6,2.1,1.1,0.8,0.3,0.2,NA,16.0%,7.4%
4,New Orleans Pelicans,45.3,36.7,.553,-0.13,-0.21,2.39,26-22,19-15,55-27,34-48,92.7%,2.4%,0.2,2.1,16.8,32.4,18.5,11.9,6.6,4.1,NA,82.0,7.1,4.8,2.8,1.7,1.7,NA,10.4%,4.3%
5,Phoenix Suns,42.8,39.2,.522,0.20,-0.08,1.47,25-24,18-15,53-29,33-49,76.6%,12.3%,NA,0.4,6.5,13.6,16.3,15.9,13.2,10.7,NA,52.7,13.4,11.6,8.5,6.1,7.8,NA,5.3%,1.9%
6,Oklahoma City Thunder,42.5,39.5,.518,0.40,-0.56,1.46,23-24,19-16,52-30,31-51,70.6%,0.1%,NA,0.2,3,10.1,16.1,15.9,13.9,11.4,NA,45.3,13.8,11.8,10,7.1,12.0,NA,4.7%,1.8%
7,Utah Jazz,42.0,40.0,.512,-0.06,0.03,1.22,25-25,17-15,52-30,30-52,65.8%,,NA,0.1,2.1,8.7,13.2,14.4,14.5,13,NA,38.3,14.4,13.2,11,9.2,13.8,NA,3.6%,1.2%
8,Dallas Mavericks,41.9,40.1,.512,0.04,-0.25,0.41,25-24,17-16,52-30,32-50,63.1%,0.3%,NA,0.1,1.9,8.2,12.5,13.9,13.5,13,NA,36.7,14.4,13.1,11.9,9.5,14.5,NA,2.6%,0.8%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Clippers,40.2,41.8,.490,-0.73,1.06,-1.15,26-24,14-18,51-31,30-52,35.9%,1.7%,NA,NA,0.8,2.3,4.6,6.8,9.5,11.9,NA,14.5,9.6,11.9,14.3,14.8,35.0,NA,0.6%,0.1%
10,Golden State Warriors,39.9,42.1,.486,-0.11,0.25,-0.50,23-24,17-18,49-33,29-53,35.2%,1.8%,NA,NA,0.7,2.2,4.6,6.7,10,11,NA,14.3,9.2,11.4,13.1,14.3,37.7,NA,0.9%,0.2%
11,Portland Trail Blazers,39.5,42.5,.482,-0.31,0.44,0.18,22-25,17-18,51-31,28-54,30.7%,,NA,NA,0.3,2.1,3.9,5.6,8.1,10.8,NA,11.8,7.9,9.6,11.2,14.2,45.4,NA,1.3%,0.4%
12,Minnesota Timberwolves,38.7,43.3,.472,-0.56,0.90,-0.91,24-25,15-18,50-32,28-54,20.4%,,NA,NA,0.1,0.8,1.9,3.4,6,8.3,NA,6.2,5.8,7.3,10.1,13.2,57.5,NA,0.5%,0.1%
13,Los Angeles Lakers,37.6,44.4,.458,-0.06,0.26,-1.27,22-26,16-18,47-35,26-56,10.4%,0.2%,NA,NA,NA,0.3,0.8,1.6,2.8,4.8,NA,2.8,2.3,4.2,6.4,9.7,74.6,NA,0.2%,0.1%
14,Houston Rockets,21.5,60.5,.262,0.13,0.60,-7.43,11-36,10-25,31-51,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,23.6,58.4,.288,0.49,0.09,-8.41,14-33,10-25,34-48,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
