Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
6,Los Angeles Clippers,42.3,39.7,.516,-0.33,0.75,-0.31,36-33,6-7,48-34,36-46,68.0%,0.4%,NA,NA,0.4,7.2,17.1,17.2,14.1,12.1,NA,41.9,16.2,13.8,10.9,8.1,9.1,NA,2.4%,0.5%
7,New Orleans Pelicans,40.8,41.2,.498,0.08,-1.49,0.74,33-35,8-6,47-35,35-47,48.9%,,NA,NA,0.1,3.6,9.2,11.5,12.4,12.1,NA,24.4,11.7,11.9,12.8,13,26.2,NA,3.0%,0.8%
8,Minnesota Timberwolves,41.2,40.8,.502,-0.21,0.28,-0.22,35-34,6-7,48-34,35-47,57.1%,,NA,NA,0.1,3.3,10.7,15,14.7,13.4,NA,29.1,15.3,14.8,13.1,12.2,15.6,NA,2.2%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Dallas Mavericks,41.2,40.8,.502,0.08,-1.75,0.51,34-35,7-6,47-35,35-47,54.6%,,NA,NA,NA,3,8.8,12.2,15.2,15.5,NA,23.9,14.7,15.8,15.7,13.1,16.8,NA,3.1%,0.8%
10,Oklahoma City Thunder,40.7,41.3,.496,-0.03,-0.54,1.50,33-35,8-6,47-35,34-48,45.3%,,NA,NA,NA,1.7,6.3,8.8,13.3,15,NA,16.9,12,12.7,14.9,15,28.4,NA,3.7%,1.2%
11,Los Angeles Lakers,40.1,41.9,.489,0.07,-0.80,-0.56,33-35,7-7,46-36,34-48,28.0%,,NA,NA,NA,0.6,3.4,5.5,8.1,10.3,NA,9.6,7.1,10.4,12.3,14.3,46.5,NA,1.0%,0.3%
12,Utah Jazz,39.2,42.8,.478,-0.29,1.13,-0.30,33-36,6-7,45-37,33-49,17.6%,,NA,NA,NA,0.3,1.3,2.7,5.4,7.9,NA,4.3,4.2,6.9,9.5,13.6,61.5,NA,0.7%,0.2%
13,Portland Trail Blazers,37.3,44.7,.455,-0.18,0.66,-1.46,31-37,6-8,44-38,31-51,3.5%,,NA,NA,NA,NA,0.1,0.4,0.9,2.1,NA,0.5,0.6,1.3,2.4,4.6,90.5,NA,0.1%,
14,Houston Rockets,19.8,62.2,.242,0.17,0.67,-7.88,16-52,4-10,27-55,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.2,61.8,.246,0.09,0.98,-9.92,17-50,3-12,27-55,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
