c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,1508.27731968181,Eastern,33,39,Eastern Atlantic,0,0,0,1504.48871031774,1519.07783728038,0,0,37.19144,0.03262,0.1395,0.0075,0.93398,BKN,0,0,55.59572,0,0,1511.91464970447,1510.33586542485,1530.31767077782,0,0,0,0.00442,2e-05,0,0,0,0,0,0,0.00044,0.06566,0.65218,0.13856,0.07714,0.06158,0.00274,0.546445853658512,44.80856,FALSE,-26,11
0,0,1385.00732132851,Western,40,31,Western Northwest,0,0,0,1381.3600720257,1410.33224924944,0,0,47.15862,4e-05,4e-04,0,0.00164,POR,0,0,-182.3491,0,0,1418.81484322344,1465.17065623277,1487.25596654697,0,0,0,0.00378,0.01564,0.06762,0.90934,0,0,0,0,0,2e-05,6e-05,0.00024,0.00132,0.00198,0,0.424894878048797,34.84138,FALSE,-20,-26
0,0,1530.70572037286,Western,36,36,Western Northwest,0,0,0,1531.48956348553,1492.77305714693,0,0,40.57608,0.10876,0.24214,0.04624,0.58604,OKC,0,0,120.84454,0,0,1479.45870191946,1479.64105082799,1478.96744832865,0,0,0,0.11698,0.1003,0.06912,0.00134,0,0,0,2e-05,0.05984,0.1216,0.12976,0.13902,0.1358,0.12622,0.01222,0.505169756097558,41.42392,FALSE,1,13
0,0,1543.16592389011,Eastern,37,35,Eastern Atlantic,0,0,0,1540.39860545068,1528.95273755522,0,0,41.65806,0.0311,0.09162,0.00998,0.40676,TOR,0,0,64.94602,0,0,1583.64792627944,1595.5336264902,1602.5027954057,0,0,0,0.26526,0.0601,0.0124,0.00062,0,0,0,0,0,2e-05,0.00534,0.15722,0.24418,0.25486,0.00504,0.491974878048786,40.34194,FALSE,15,1
0,0,1546.03134703163,Eastern,37,34,Eastern Central,0,0,0,1536.97712194173,1508.60470933803,0,0,42.21074,0.02796,0.0827,0.00914,0.3543,CHI,0,0,81.0887,0,0,1528.4720754452,1589.7995840215,1588.27658486518,0,0,0,0.30822,0.0822,0.01932,0.0019,0,0,0,0,0,0,0.00546,0.1283,0.22054,0.23406,0.00442,0.48523487804879,39.78926,FALSE,22,0
0,0,1394.61829138358,Eastern,50,23,Eastern Southeast,0,0,0,1387.38702683805,1410.40712471315,0,0,55.6512,0,0,0,0,CHA,0,0,-483.47828,0,0,1378.03708655855,1426.29189643419,1449.40872892272,0,0,0,0,0,0,8e-05,0.9999,2e-05,0,0,0,0,0,0,0,0,0,0.321326829268296,26.3488,FALSE,-7,-9
0,0,1459.24181174124,Western,36,35,Western Northwest,0,0,0,1475.37904547558,1506.04848323699,0,0,42.01162,0.03028,0.08598,0.01044,0.29104,UTA,0,0,-7.29332,0,0,1379.55699590025,1425.08379767245,1469.11888241957,0,0,0,0.17586,0.1967,0.17838,0.02392,0,0,0,0,0.01706,0.03318,0.05196,0.0801,0.10874,0.1341,0.00206,0.487663170731715,39.98838,FALSE,15,-58
0,0,1552.03926328747,Western,36,37,Western Pacific,0,0,0,1541.30508983293,1549.33753066044,0,0,39.96082,0.13896,0.30526,0.0617,0.72922,GS,0,0,45.80068,0,0,1545.53989048023,1608.43084656102,1656.45873970166,0,0,0,0.0845,0.05076,0.02594,0.00094,0,0,0,0.00114,0.0669,0.17776,0.20092,0.15618,0.12632,0.10864,0.01624,0.51267292682926,42.03918,FALSE,-14,-21
0,0,1626.40939554286,Eastern,28,46,Eastern Central,0,0,0,1624.54268872865,1590.49226560714,0,0,30.39686,0.27534,0.635,0.1201,1,CLE,0,0,463.02212,0,0,1606.78854633122,1618.41899262469,1631.98099444436,0,0,2e-05,0,0,0,0,0,0,0.00154,0.05892,0.88522,0.05318,0.0011,2e-05,0,0,0.07762,0.629306585365854,51.60314,FALSE,2,-5
0,0,1293.86612497981,Western,54,18,Western Southwest,0,0,0,1288.30047932217,1318.83232761317,0,0,61.8985,0,0,0,0,HOU,0,0,-662.51066,0,0,1296.82763471085,1301.65352572219,1298.870115391,0,0,0,0,0,0,0,0.39848,0.60152,0,0,0,0,0,0,0,0,0,0.245140243902442,20.1015,FALSE,0,18
0,0,1524.08562583794,Western,37,35,Western Pacific,0,0,0,1518.54224175364,1501.47478914231,0,0,41.748,0.05724,0.1316,0.02408,0.34764,LAL,0,0,-19.97606,0,0,1516.59811367505,1559.79303162387,1606.16143891315,0,0,0,0.14446,0.20592,0.16072,0.0131,0,0,0,2e-05,0.01566,0.04052,0.06318,0.10452,0.12374,0.12816,0.00546,0.490878048780494,40.252,FALSE,-12,-21
0,0,1670.40092473512,Eastern,23,48,Eastern Atlantic,0,0,0,1665.71097262853,1622.54677305872,0,0,27.28622,0.50534,0.83558,0.29052,1,PHI,0,0,388.16708,0,0,1636.91853248355,1666.8586573573,1701.10359598883,0,0,0.05598,0,0,0,0,0,0,0.17824,0.71614,0.04878,0.00086,0,0,0,0,0.2169,0.66724121951221,54.71378,FALSE,23,-3
0,0,1610.73992326261,Western,27,44,Western Southwest,0,0,0,1602.79231394205,1598.5354198633,0,0,30.76318,0.46992,0.7192,0.27968,1,MEM,0,0,335.47556,0,0,1604.83426671194,1662.05629083915,1685.91479827031,0,0,0.08774,0,0,0,0,0,0,0.68906,0.2225,0.00068,2e-05,0,0,0,0,0.0999,0.624839268292676,51.23682,FALSE,-2,29
0,0,1474.07882848903,Western,37,35,Western Southwest,0,0,0,1464.92755730785,1491.70929482023,0,0,42.75252,0.01814,0.05004,0.00616,0.16978,NO,0,0,50.84346,0,0,1510.00437230423,1524.73957634159,1540.3906246756,0,0,0,0.11906,0.20468,0.37446,0.04526,0,0,0,0,0.00616,0.0193,0.031,0.0459,0.06742,0.08676,0.0012,0.478627804878062,39.24748,FALSE,11,8
0,0,1540.84633456107,Western,35,38,Western Pacific,0,0,0,1530.94156967019,1521.98221864031,0,0,39.22114,0.1376,0.3312,0.05928,0.8203,LAC,0,0,26.2937,0,0,1541.21855900594,1546.75766361263,1571.27805805644,0,0,0,0.05668,0.02728,0.01238,1e-04,0,0,2e-05,0.00112,0.16718,0.24776,0.18118,0.12512,0.09792,0.08326,0.01488,0.521693414634132,42.77886,FALSE,0,-8
0,0,1556.44750871266,Western,29,43,Western Pacific,0,0,0,1554.22252282004,1524.17609737169,0,0,32.9525,0.26144,0.5858,0.1266,0.99998,SAC,0,0,203.14136,0,0,1528.11246738428,1530.43582708697,1536.9921627283,0,0,0.0267,0,0,0,0,0,0,0.21554,0.7196,0.03594,0.00202,0.00016,2e-05,0,2e-05,0.03462,0.598140243902407,49.0475,FALSE,-2,-3
0,0,1450.79697455692,Eastern,43,30,Eastern Southeast,0,0,0,1449.41659725186,1428.96457233084,0,0,48.30786,4e-05,8e-05,0,0.00048,ORL,0,0,-221.00016,0,0,1438.06304854587,1443.23697999452,1442.90182745455,0,0,0,0.00256,0.03802,0.13824,0.81994,8e-05,0,0,0,0,0,0,0,0.00048,0.00068,0,0.410879756097573,33.69214,FALSE,15,10
0,0,1552.54349508918,Western,33,38,Western Pacific,0,0,0,1551.92189965546,1558.35882080683,0,0,38.06536,0.21374,0.46602,0.10136,0.93876,PHX,0,0,139.64342,0,0,1545.29921096748,1596.02210981308,1615.58693659737,0,0,0,0.02042,0.00802,0.00324,8e-05,0,0,7e-04,0.03568,0.55408,0.1699,0.09332,0.04782,0.03726,0.02948,0.02924,0.535788292682906,43.93464,FALSE,-3,-4
0,0,1426.6303274712,Eastern,40,32,Eastern Central,0,0,0,1431.17662010745,1437.93876675891,0,0,46.39358,0.00038,0.00134,8e-05,0.011,IND,0,0,-217.09852,0,0,1421.08974157181,1451.77924301714,1463.49427467872,0,0,0,0.04318,0.28586,0.53132,0.10952,0,0,0,0,0,0,0,0.00122,0.00978,0.01912,0,0.434224634146361,35.60642,FALSE,19,-7
0,0,1303.29657112468,Western,53,19,Western Southwest,0,0,0,1297.6422766275,1343.87013011469,0,0,60.9427,0,0,0,0,SA,0,0,-794.99188,0,0,1310.18160138009,1345.95484445201,1340.20472705829,0,0,0,0,0,0,0,0.60152,0.39848,0,0,0,0,0,0,0,0,0,0.256796341463411,21.0573,FALSE,-5,5
